ISO3,estimate,country,Region,IncomeGroup,pop,Asthma.Inci.1to18,Asthma.Prev.1to18,exac.0to17,exac.18to99,PTB,LBW,COPD_Deaths,COPD_YLLs,AllCause_Deaths,AllCause_YLLs,Absences,NCD.LRI_Deaths,NCD.LRI_YLDs,NCD.LRI_YLLs,LRI.child_YLLs,LRI.child_Deaths,AllCause_YLDs,COPD_YLDs,Diabetes_Deaths,Diabetes_YLDs,Diabetes_YLLs,IHD_Deaths,IHD_YLDs,IHD_YLLs,LRI_Deaths,LRI_YLDs,LRI_YLLs,Stroke_Deaths,Stroke_YLDs,Stroke_YLLs,LC_Deaths,LC_YLDs,LC_YLLs,TotCV_Deaths,TotResp_Deaths,OthCV_Deaths,OthResp_Deaths,TotCV_YLDs,TotResp_YLDs,OthCV_YLDs,OthResp_YLDs,TotCV_YLLs,TotResp_YLLs,OthCV_YLLs,OthResp_YLLs
DMA,central,Dominica,Latin America & Caribbean,Upper middle income,68681.446979381,584.3739320255511,3009.394152360784,2400.894699401194,1923.2159456345582,NA,NA,22.42836280280881,360.09034903136785,1003.2411740806189,19377.37977805265,NA,942.07965949984,7826.5399401741415,17488.51014401744,205.10444044193142,2.3297657007561123,9052.06902017507,71.94620457430608,80.2399380613439,1242.9487309655954,1493.1011070120137,117.98122504950365,77.09646775621195,1948.9233003896843,40.38657129760592,6.254304250937721,612.1498172468625,97.61970876374663,120.2183385957003,1617.571726831437,23.070431717737268,4.983134114286736,510.04393725316993,349.8224244516766,31.1569351436395,134.22149063842636,8.728572340830691,323.83953963741584,168.01229205993752,126.5247332855036,96.06608748563144,5959.263694881405,552.5008615094791,2392.768667660284,192.4105124781113
DMA,high,Dominica,Latin America & Caribbean,Upper middle income,68681.446979381,915.1067697851066,4347.134294592349,2400.894699401194,1923.2159456345582,NA,NA,29.800992056021627,493.35464950158604,1168.9406063599927,23173.353129898045,NA,1102.016275331685,10214.967663537234,20998.7662539322,302.81891084232456,3.4356114036911576,11790.770352351514,96.67003864713568,102.9820321461864,1786.6849178756697,1962.9062789869097,147.28797943743015,118.68903436354134,2508.842494726163,52.01519314076216,9.244818412513654,820.3069659901524,121.92805147234736,157.7153307137438,2085.9381654850863,30.485691408684858,8.148484153177838,686.7066898676854,413.32183506940225,38.66006368175531,144.10580415962477,8.859071625733684,426.10265111662164,221.0322389697353,149.6982860393365,124.3622003225996,7197.321386382613,700.7882166694137,2602.5407261713644,207.43356716782768
DMA,low,Dominica,Latin America & Caribbean,Upper middle income,68681.446979381,328.1661126028484,1971.254975146898,2400.894699401194,1923.2159456345582,NA,NA,16.16357358927282,251.2544757944823,873.5247219221509,16345.753396686941,NA,813.2195111219688,5775.515386958055,14644.883006638012,136.69551587679365,1.5524228117972245,6711.718197655797,48.86973444743701,61.128842417143865,805.3402726273575,1109.8160604714471,92.81913901496313,47.34081493222241,1485.8227365959071,30.562547173737737,3.8730530201729945,445.31021885154746,76.65417656610693,85.5627825655848,1223.0672212731477,17.01169606115163,2.6641802748213412,368.1690573750448,295.3929012631944,24.036227889883946,125.91958568212436,7.872654300611128,231.59703327901494,120.53828588447521,98.69343578120774,71.6685514370382,4916.859214862958,416.92729201960105,2207.969256993903,165.67281622511877
DOM,central,Dominican Republic,Latin America & Caribbean,Upper middle income,10881854.500374388,545.8426457516696,2351.8995038762855,2443.976603352398,1452.6186413773644,191.70247662162782,220.30425557400002,12.35211213323356,217.6212265803837,553.4978497444848,12975.780740694165,434068.20970520325,483.5823733915924,5420.000178930658,10422.297329435965,224.33575535904905,2.548790248594207,6570.739812194477,49.58010616618177,24.977340095699276,366.3939795152639,584.8169860444328,139.23067353243894,60.779141363054755,2861.1968271353685,14.874744103489904,4.677201181432265,278.46170328845335,73.8255208674938,98.95149834898507,1537.4253730583857,13.088561667520509,2.958665535698662,311.8879988010434,245.71353425660575,16.897015814650565,32.65733985667302,4.544903681417006,235.90997641096794,92.9301245478657,76.17933669892813,43.35001838168393,5018.739192093337,328.2564315973874,620.1169918995829,110.6352050170037
DOM,high,Dominican Republic,Latin America & Caribbean,Upper middle income,10881854.500374388,865.2878344322863,3564.6291270104143,2443.976603352398,1452.6186413773644,191.70247662162782,220.30425557400002,17.00544003928545,310.9366285573808,677.605169353124,16283.094301714318,434068.20970520325,596.3006984242155,7093.782420921337,13246.190393374423,343.6503923603332,3.904708026825506,8573.601451922563,66.483499781681,34.93226509758461,526.9310466084871,839.7487272336331,179.39288564176996,91.82816173372711,3821.4271863683425,20.44865777253577,7.051928733935213,402.2323170611246,99.78569129543871,129.5204682534532,2167.264309868542,18.66882338048645,5.012591735935575,456.61988547845334,308.5206631300448,22.25388379574442,29.34208619283612,5.248443756458972,311.4952281780065,121.60024831876912,90.14659819082621,55.116748537088114,6547.126719007343,447.8642176746001,558.4352227704585,136.92758911721933
DOM,low,Dominican Republic,Latin America & Caribbean,Upper middle income,10881854.500374388,312.31839035746,1504.8703820922472,2443.976603352398,1452.6186413773644,191.70247662162782,220.30425557400002,8.492128465868605,144.07040468641327,455.2871098470976,10312.245941520316,434068.20970520325,395.1129104007542,4000.848094817705,8174.765244924054,129.83396956249126,1.47630498256413,4876.369890243187,33.77337158922295,17.47961899416833,238.1552098511109,396.9592829534771,105.50755560623807,37.61277764030684,2087.709772253595,10.600710470804634,2.8934289643772306,188.57769749013855,53.638761154174524,70.90085593193814,1062.9391772311121,8.723835726888158,1.4840911634702378,201.74942201547896,193.41638202288976,12.277562331404878,34.270065262477175,3.785433865536273,168.09222409206254,67.3212781240838,59.57859051981757,33.54790653486086,3797.3231550435603,230.0666684853235,646.6742055588529,85.99626379891023
ECU,central,Ecuador,Latin America & Caribbean,Upper middle income,17588392.320173047,649.3984536259352,3123.2107680032145,1383.6484004332558,630.1608696371718,158.11165526103974,220.47105987900002,15.041004308350702,194.79336510055728,454.5483467118902,9785.84112771539,433037.52795215714,395.59267615378894,5625.914773486469,7755.799334266614,316.71779452074367,3.6054241439940133,6468.947025826978,50.626105704184674,27.3146508195628,428.1089631816444,558.6972659056128,59.90287178633855,43.407870154493175,1100.839906322164,25.77681303062647,5.57318833428261,421.7465355294906,33.59628917443851,81.3606086787635,652.8436545428075,8.724551510649679,1.8883926384722136,184.47599126047822,119.31373374025225,20.48306440625822,25.814572779475185,5.442060097907516,181.11183536316943,83.73738436441063,56.34335652991277,33.111278660225956,2182.03591433033,290.0330093054359,428.3523534653582,95.2396442048786
ECU,high,Ecuador,Latin America & Caribbean,Upper middle income,17588392.320173047,1037.6806050081218,4829.485466332063,1383.6484004332558,630.1608696371718,158.11165526103974,220.47105987900002,19.263352819897847,257.15093439017505,564.6744436155627,12450.211845387908,433037.52795215714,492.76266663069725,7339.67367790664,9926.241762993166,463.1486161329702,5.271902894718796,8429.476767843546,68.46059202584202,35.26733534288012,608.972191645722,736.8000356504959,75.90906008926227,66.85648405824536,1437.1933368593861,33.646276261370815,8.25660830278576,567.9205167702366,43.190243501862874,106.68844142654311,862.3309216897461,11.425967631289002,3.0053840636075098,246.6658181193339,149.1638893908296,25.27939241675791,30.064585799704474,6.016039596860065,238.47118090611352,108.96183257133765,64.92625542132507,40.501240545495634,2799.698051623838,365.9002314724892,500.1737930747058,108.74929708231417
ECU,low,Ecuador,Latin America & Caribbean,Upper middle income,17588392.320173047,361.9173964171697,1950.7212087999108,1383.6484004332558,630.1608696371718,158.11165526103974,220.47105987900002,11.010291387511408,141.28937683178938,370.50504789438406,7797.150051225237,433037.52795215714,320.11831024918496,4165.815057659144,6102.143368345827,211.1453172270707,2.402723869825702,4818.111951621727,34.31878859263433,20.63963466444449,281.17045409572995,415.2875305789251,46.86176409187802,26.24864723933345,839.6668062422856,19.893400167949824,3.5222201835214744,312.9818229420193,25.989675640757152,58.24482087064913,491.86348669267784,6.58930221884795,1.05768895341624,136.87914449012806,95.92978564262552,15.193535716155482,23.078345909990347,4.183244328644074,130.38279097582952,60.96945012235282,45.889322865846935,26.65066152971849,1717.1253488757477,216.71780008485823,385.5950559407843,75.42842325306884
EGY,central,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,99069551.16820022,381.349552650287,1608.9711425689954,694.7078561317995,814.8180601216959,353.6145633859635,NA,13.930048611566576,308.949227076235,503.924947272299,12415.072749265957,273986.3642310018,469.6282452980274,5155.558173649832,11208.767277730161,555.4509114598553,6.305850232032379,5764.593483166455,157.66039322664247,19.319471856356408,339.6289188405456,486.96786490693546,181.04273838851518,55.76769728726722,4237.971524076422,13.342110027508003,4.150707613416316,326.8775743587394,41.84616853684036,176.76613293603828,986.9709344183456,6.039737119921371,1.454982886751853,169.36041178551505,255.62146220802035,22.114177118482086,32.732555282664805,8.18412850691551,310.79123057924426,222.92397015256506,78.25740035593876,65.26357692592259,5948.522811331636,509.37246714211574,723.5803528368688,200.42324006588075
EGY,high,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,99069551.16820022,621.9742168739768,2491.311601326265,694.7078561317995,814.8180601216959,353.6145633859635,NA,20.25233235102041,455.0366963501089,624.2889734604217,15670.380682234172,273986.3642310018,583.551579481161,6743.0817490827385,14186.696222414921,805.8743649102654,9.143872804388712,7499.205410940663,190.99519867318014,27.32132266856727,494.5669784665193,696.2740606114324,234.53235819457097,84.74140301452033,5621.278846705657,20.47642916530261,6.3957884760084625,494.90166047028237,62.209060798650256,232.61755949554333,1485.8627047274451,9.102413468389598,2.559868029591613,256.18223329328424,322.0801952945529,29.396039614553832,25.33877630133162,9.143707263533422,408.1135501176084,275.41265696071065,90.75458760754475,84.41745828753051,7682.475919285557,689.566685450666,575.3343678524552,234.5299891005571
EGY,low,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,99069551.16820022,211.58024585878934,1010.3313597014629,694.7078561317995,814.8180601216959,353.6145633859635,NA,8.466886263333796,183.5174294822077,403.5984158804019,9753.299523100568,273986.3642310018,374.49642431961223,3807.1401897119867,8748.275414456346,341.2505090298695,3.87555604976535,4272.425389196771,122.74508653110298,13.230591000326019,216.50804169260584,329.32180434337005,135.30149707068705,33.85984459925919,3092.2932490175212,8.7806031048079,2.5135314938669397,211.20337830948213,27.695758909305145,124.43276368110511,642.4935042244664,3.7933248351459135,0.6878135781874565,106.0701512781324,196.31040923277018,15.721100287567356,33.313153252777994,7.25421402423356,223.03245814552236,170.7373318695561,64.73984986515805,47.99224533845312,4465.151177697676,354.68439098525306,730.3644244556881,171.16696150304537
SLV,central,El Salvador,Latin America & Caribbean,Lower middle income,6256142.8561556665,609.9376385045384,2863.4735055282636,1873.7822919861271,1229.765212670931,175.0441490802765,187.931865832,19.096820281653176,253.29997861054278,573.4915021142596,12451.608638387268,383899.303261879,493.6651405478873,6163.615139068334,9627.691837300352,169.4919753379697,1.9244244066820035,7306.9671719050075,65.42347594216778,34.71364851716956,631.2417588761488,742.7961337842579,102.83206545010208,54.11462362732616,1677.0800617427824,33.733416191214296,7.775279510139673,547.1666777662979,34.38496879043156,71.87336793148677,585.0519775867825,10.010881178184714,2.2656198234621274,216.4786091697759,153.13593789111457,23.911733954618597,15.918903650580944,4.814913672965421,201.1637340427423,142.29768149813333,75.17574248392938,76.87420555596555,2509.5600272087718,339.6162450125977,247.42798787920674,86.31626640205491
SLV,high,El Salvador,Latin America & Caribbean,Lower middle income,6256142.8561556665,988.3462856827562,4442.673863059264,1873.7822919861271,1229.765212670931,175.0441490802765,187.931865832,24.87957063985094,340.48877421269833,713.7235468080912,15918.448436935103,383899.303261879,617.3424795384011,8066.486081916698,12437.623695661243,261.51430449728565,2.969258167076348,9483.676682776193,88.35571026418805,46.76001019387933,909.3297746197802,1021.6827985356401,131.00612638292526,80.80264227063662,2208.916292784372,44.85475194713231,11.436985558751497,762.6745987333215,46.16830615641753,94.53396023373034,819.2210360705518,13.514525396137671,3.6596926136469063,298.16724611966947,193.02931619011352,29.972464897241878,15.854883650770745,5.092894257390938,266.45901666920884,190.34078739951647,91.12241416484187,101.98507713532842,3253.1041236009187,438.5075069109073,224.96679474599478,98.01873269820896
SLV,low,El Salvador,Latin America & Caribbean,Lower middle income,6256142.8561556665,323.6679665913297,1764.8840701879667,1873.7822919861271,1229.765212670931,175.0441490802765,187.931865832,13.387983998045733,175.90739374007666,454.1860048813254,9606.656717683549,383899.303261879,385.5237365198376,4523.307797423261,7286.9290585738445,100.1750515005877,1.1359890146961837,5413.203953518715,44.39056854778771,24.727779380681202,405.56911877185655,520.0862558480295,76.53634645587523,33.45891040277761,1225.363241272676,23.12690114048493,4.954403725100702,364.2996945195232,24.815571454030835,51.188670491936854,411.9027458728493,7.06419072206741,1.2225750188276734,150.29282994242016,116.57016815081363,17.268763288196094,15.218250240907565,3.880779290150361,143.1661691088182,101.28247098198739,58.51858821410373,56.89190243419968,1875.9354266382838,245.58349226339095,238.66943949275856,69.6760985233143
GNQ,central,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,1419839.1017593737,487.4074772123595,2121.3712491251044,4682.548425213567,3149.832790531171,397.7550721817017,NA,7.049934978270751,134.3778792320167,350.04679433504367,11358.838995482525,360066.5461554177,183.2049833074214,3174.721141153065,4329.895499185654,455.42283649912025,5.160569589587939,4201.92804623292,78.03394092708417,14.650307643504116,191.70105507989769,338.3879306697183,24.230884588152247,10.159489536376276,510.7790493391801,18.290023576529748,2.2405068488301203,409.7889066381065,23.865379342423886,66.31506082953493,509.426735637408,5.4335150045834215,1.2166567919176128,142.59894632860585,65.67788137843701,10.511889894771961,17.58161744786088,3.4619549165012105,130.55384068826905,108.1767164634915,54.07929032235785,30.142775536407328,1402.978951116843,221.18154228358117,382.77316614025494,86.80366305156446
GNQ,high,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,1419839.1017593737,783.4201834049924,3248.7621664315175,4682.548425213567,3149.832790531171,397.7550721817017,NA,12.1319673509658,231.67341363609486,473.3435256450545,16111.213300089614,360066.5461554177,249.47062385303056,4131.136237196932,6310.1902904048675,777.5727229539201,8.809610054661455,5440.979157438898,96.01704165041264,21.548560081146817,282.2794952349513,522.1485690073472,35.59008254614922,16.090994952075413,789.8926130654307,26.369940565096254,3.4388639413692705,627.978747202772,34.18302944251113,87.44924875061695,774.576736995663,8.989982558574468,2.2653210342701664,244.78375126371637,88.41782843805886,18.257407464033044,18.644716449398516,6.125440113067244,173.53466623324073,130.9009552361567,69.99442253054838,34.88391358574407,2022.731876378349,382.90899968673574,458.26252631725515,151.23558605064088
GNQ,low,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,1419839.1017593737,264.43362777016023,1324.9236671641252,4682.548425213567,3149.832790531171,397.7550721817017,NA,4.250010872123969,77.53947125205026,262.6531591184418,8029.13877105183,360066.5461554177,137.3420449098517,2356.479906244861,3005.5252523926138,249.6708389779101,2.822182595977672,3127.9389256827653,60.49911947507859,9.589959532760465,122.35888146222806,207.3532047051223,15.564812576946718,5.978626300751975,313.9262636621363,12.240242716431435,1.3523292391548607,253.1819479718425,15.565078289706735,46.78196740697769,314.0206497710136,3.060184847962441,0.5336330029848402,76.4997956875205,47.197464487639365,6.687244852607944,16.06757362098591,2.437233980483975,93.43845958516715,84.5066585710111,40.67786587743748,24.007539095932515,948.6425232212371,134.4990428973726,320.69560978808715,56.95957164532233
ERI,central,Eritrea,Sub-Saharan Africa,Low income,6711213.331906937,613.2036375863955,2661.183920219207,727.1624978449831,431.8030386878759,362.58759355163573,NA,9.254968941347528,220.88794034194245,427.9046204996028,13373.397443445365,425678.8441996382,267.00754332514055,3188.476854839135,7508.938250319361,1790.6068044959006,20.44984238364507,4621.1296907786855,95.74491224249155,14.141139217579285,152.0784659761623,373.67668572853785,33.21289966546662,18.0141022540776,871.8613242139296,39.41777550073867,4.084965327769198,1099.2837966195118,39.96294147394017,71.27993654849632,1042.1588505067484,3.3650770652195865,0.8012662275935394,96.88793239561552,95.51507367849933,15.069549092429114,22.339232539092535,5.814580151081586,153.42413694711217,150.12772798467148,64.13009814453825,54.38281574217993,2487.1752347394663,398.01318398824924,573.1550600187884,177.12524364630679
ERI,high,Eritrea,Sub-Saharan Africa,Low income,6711213.331906937,969.8590280727457,3901.6083095071976,727.1624978449831,431.8030386878759,362.58759355163573,NA,13.21528285559691,322.1852775293387,542.3063687942773,17451.75593294145,425678.8441996382,361.39165699311684,4159.601156826095,10422.018705366505,2573.1512575749293,29.35858949943954,5955.9976568214215,115.99407611859499,20.513039046832805,221.99095162007606,552.4731505553336,46.8899534032018,28.693582229720494,1271.7684452568328,70.17684087971102,6.235599341574558,2008.8064886612726,55.50265444207903,93.4540391454296,1488.1579785782758,4.9395207216405,1.381672032933609,145.43074224371364,126.54129978274203,20.042788533551974,24.14869193746121,6.827505677955063,205.99307358256067,182.30700460413777,83.84545220741057,66.31292848554278,3403.827463123296,543.7425384764881,643.9010392881873,221.55726094714942
ERI,low,Eritrea,Sub-Saharan Africa,Low income,6711213.331906937,352.22656284074907,1746.8957219076608,727.1624978449831,431.8030386878759,362.58759355163573,NA,5.901156051781543,138.9836272600446,343.03217583752735,10386.045286044724,425678.8441996382,196.50795234398134,2360.201460306921,5364.964340095643,1161.672853709368,13.255200811877762,3448.961788938512,75.24750919935545,9.43821284584676,97.42208537466219,243.48395393401404,22.856589016094965,10.6510782975323,575.9552157733549,21.958140785113276,2.4911084435457362,586.7514534082075,27.70856647533708,50.5897420204605,700.9590908633895,2.1997450218520656,0.3955434627609364,61.78123916605724,71.15809386759959,10.201141388283013,20.592938376167545,4.29998533650147,108.80609430255356,116.94096174320178,47.56527398456076,41.693452543846334,1778.9071565906222,262.79089912131286,501.9928499538778,123.80727186126825
EST,central,Estonia,Europe & Central Asia,High income,1312361.1214094455,145.82335050284445,572.5325842980574,156.00284758521533,622.8541966574878,61.6271394,47.35365262,19.64261096614878,297.3856622345379,1194.7189991803284,20429.05002317014,471287.2845600837,1141.8398166346146,9535.439170649015,18759.625750667143,21.201716308373463,0.2410775210685375,11328.867075202701,121.24437371248092,9.374652276395846,558.5984063274956,173.955621004706,337.79692571241407,163.17251834554864,4467.163615868029,16.56134595080285,6.52272903669872,330.34294857969957,90.84652237835328,276.5068561154387,1316.689759966323,54.38388167471286,12.422342218735075,1137.2574192707837,624.5075366680011,23.068978147046312,195.8640885772337,3.4263671808975324,713.790114858583,181.50871552553232,274.1107403975957,60.2643418130514,8720.19924385972,361.496703242797,2936.345868025368,64.11104100825912
EST,high,Estonia,Europe & Central Asia,High income,1312361.1214094455,247.12439955058585,899.690557573628,156.00284758521533,622.8541966574878,61.6271394,47.35365262,25.436057853957998,389.4638573572667,1435.4937808644863,25107.895289518117,471287.2845600837,1373.2916336488806,12343.313496113802,23131.565069275704,28.025066548102906,0.3188093432054622,14692.665079719056,157.69310993587624,12.292319280554498,812.9013167133937,232.76414890293816,453.4611828297703,246.89435244364785,6041.223167629773,21.841803680368127,9.816386083379083,457.91952400978647,124.60107781357476,362.33621846035425,1839.2466284451637,69.98181612988826,19.171404143558544,1483.3637220368294,757.9885030904619,29.69226430783554,179.9262424471168,4.256206453877542,933.2539260681252,230.10986883096575,324.02335516412313,72.41675889508952,10786.009650782362,471.21457094138566,2905.5398547074246,81.75071358411896
EST,low,Estonia,Europe & Central Asia,High income,1312361.1214094455,76.79825503079688,341.9032430183093,156.00284758521533,622.8541966574878,61.6271394,47.35365262,14.9082176211513,221.54862954364782,981.7869554687015,16386.472316324973,471287.2845600837,937.6909344677227,7075.693595720594,15015.961966722676,14.25829132279726,0.16190993339461315,8423.13587624636,87.43531516945838,6.892903590419948,358.4254205640454,125.98142736492237,257.4503893271709,101.57034026043085,3385.05813019456,11.982346602490537,4.0103632879825115,229.02494502442238,66.88961486152013,195.6095349827793,937.4420750172624,41.206414513890095,7.339780076139213,846.880811139808,496.11094440868686,17.74782027911112,171.7709402199958,2.839602657959821,514.5909276300963,134.95555264470107,217.41105238688613,47.520237475242695,6896.638081500593,274.4246570072328,2574.1378762887707,52.87602746358496
SWZ,central,Eswatini,Sub-Saharan Africa,Lower middle income,1142108.6262217097,387.889382613691,1645.9633331535092,3067.9949258344855,1904.675422333878,315.2030357513428,271.88703003399996,16.635220824649334,364.8146137057938,755.8289772613994,25373.442771850318,299069.76809940196,402.4428205902854,4247.231570341328,10479.297554005543,1824.3287669661272,20.708559219438214,6162.384002821674,155.69448701868643,58.03219550732427,294.49770207438036,1384.1236693011351,47.665701211258764,24.38266094428727,1153.2184759673316,37.05724501525327,4.094420529271142,1081.0897226983398,51.47064212130515,97.82003397685732,1152.9124553105376,9.161898794518526,2.032078816919684,252.7017847359109,129.78864568170277,26.699663547876156,30.652302349138864,10.064442723226822,181.93342152026733,241.1129413288967,59.73072659912275,85.41845431021028,3045.3612944760625,643.4325712276127,739.2303631981931,278.6179575218189
SWZ,high,Eswatini,Sub-Saharan Africa,Lower middle income,1142108.6262217097,649.476507945669,2437.532524530154,3067.9949258344855,1904.675422333878,315.2030357513428,271.88703003399996,23.637219632073435,534.4983196189431,948.803109799571,32065.052146840873,299069.76809940196,539.3598666055052,5471.681818278728,14578.845941803445,2529.3768493987195,28.705888932729245,7977.756299185491,184.8050395103544,81.584953019328,429.2839588586214,1995.5552285015704,67.61991552712287,38.0714269198343,1697.7413654359286,55.2371232025496,6.203162933258949,1667.9840634531329,71.75110063327287,127.82600334391236,1671.6845513193957,14.554117197827898,3.7759433855729134,410.8178008800496,174.53255419482056,35.5589236852889,35.16153803442481,11.921704053215468,235.36090242835596,291.1206107131212,69.4634721646093,106.31557120276682,4245.691039278085,889.2554195247191,876.2651225227601,354.75709990577593
SWZ,low,Eswatini,Sub-Saharan Africa,Lower middle income,1142108.6262217097,201.53774310790112,1035.8837885770863,3067.9949258344855,1904.675422333878,315.2030357513428,271.88703003399996,11.23616401805707,238.17941423521924,603.9897044550476,20074.50824342754,299069.76809940196,300.7261081230835,3175.4229026069474,7482.941690424652,1231.8318765772285,13.988874318695201,4587.96587811337,125.55157314200537,39.20882385505312,187.74721795450372,908.6777458727723,32.481450557537265,14.62220502097384,751.9090456653245,23.761784847968695,2.5027496615933615,656.9705825150662,35.80805583868114,69.65639981377976,767.8447486853499,4.952317390057082,0.8337944077462416,131.61761453376405,95.47983762769181,19.300937632642057,27.190331231473408,8.064773614584988,131.65920434789498,191.39826638208731,47.38059951314139,65.84669324008195,2149.5770904490705,445.72397214201226,629.823296098396,207.54455790679302
ETH,central,Ethiopia,Sub-Saharan Africa,Low income,107591163.68341173,550.72420677031,2178.8202683390446,875.5056119401664,494.2690048086083,386.9619229049682,NA,8.494571320432893,164.5525590795004,290.69131549288153,7651.127739774287,429296.69032799813,194.75375600032606,2939.6738905172547,4514.763234634042,1599.6874365676115,18.20952258204728,3890.9573905521092,57.57035085467391,10.931911734060288,103.54095682364522,238.01937931281665,25.97573316463014,20.30426884031736,556.6219321203093,22.027214430417576,2.9591607325485665,469.34883507805966,27.756548680424373,51.06621549953872,589.6011307475083,2.1321801801446276,0.4693524000435964,50.304817461395466,68.85946864348807,11.838620045963058,15.127186798433556,3.3440487255301647,134.70519870661622,84.62717925045773,63.33471436676014,27.056828395783818,1468.82738479097,250.72492112103427,322.6043219231524,86.17236204153386
ETH,high,Ethiopia,Sub-Saharan Africa,Low income,107591163.68341173,892.2081438777983,3325.0410246591046,875.5056119401664,494.2690048086083,386.9619229049682,NA,10.51048402005648,207.85661187189731,322.82979441009775,8650.87839803801,429296.69032799813,220.7618235359569,3845.862647583641,5209.04254428981,2196.238701588167,25.001175210246128,5049.648402114711,71.04275369181252,13.298550896494044,144.86612024077985,293.5340048256396,33.6450839927367,31.414332803342823,730.8638336854358,26.573963380487207,4.262439051052944,574.7650893470476,34.90654862263111,67.80075526217648,749.4793378869167,3.0352161644854707,0.7591648761973466,72.0993428834411,80.2101813387306,13.890836732154217,11.658548723362799,3.3803527120977357,182.68477641975446,104.34291473312256,83.46968835423516,33.300161041310034,1741.9395981107418,299.8544084256373,261.5964265383893,91.99779655373999
ETH,low,Ethiopia,Sub-Saharan Africa,Low income,107591163.68341173,301.7998169189397,1379.4499212420546,875.5056119401664,494.2690048086083,386.9619229049682,NA,6.546278092164719,124.09733209419367,258.9242703391982,6697.266886641946,429296.69032799813,169.63704224962189,2176.563749655027,3868.2625987729784,1144.175928186002,13.029336482184222,2900.736736659891,44.96769633939019,8.833449914293665,68.6592943522552,190.47173482960918,18.6458353399372,12.274444909603815,396.8102080467841,17.940347059799375,1.9268943533373277,379.02922645792376,21.008197944672062,35.791660869941474,441.547608231876,1.4047587568161655,0.2552646525289909,32.97642191832273,58.08372794861201,9.759810344224041,18.429694664002746,3.2135322520593226,94.40752403816455,66.04640186017696,46.341418258619264,21.07870552078677,1226.3235380607382,204.18793931346542,387.96572178207816,80.09060721927175
FJI,central,Fiji,East Asia & Pacific,Upper middle income,911248.457167402,285.84394416121353,1152.0039253167781,949.4795060498581,1571.4519116458002,212.27994412708284,NA,16.13190573209451,352.3204085396443,731.4224222381396,19005.786044927165,368837.12306669005,686.8856161136193,6367.75769077525,17542.71955579284,437.62498879065515,4.9935081747914385,7437.875922656615,40.775290128413936,185.7911975132432,1177.847905130072,4693.302719576717,171.5450801126436,78.28715599659112,4470.656387010999,16.339199274385315,3.5438594168379836,410.8055925671526,66.77131884133225,260.9292353562521,1569.8871029908887,8.09486590059797,1.8291450322304783,207.2379107803278,283.2108795642086,43.504755519297824,44.89448061023273,27.372849787203315,440.6559230481544,112.96019403347843,101.43953169531119,72.18490390506449,7202.2358034104855,1013.1873254806483,1161.6923134085973,660.866916941004
FJI,high,Fiji,East Asia & Pacific,Upper middle income,911248.457167402,447.37082589493764,1694.5448413825754,949.4795060498581,1571.4519116458002,212.27994412708284,NA,22.989932313381683,513.103542741272,897.519226687678,23740.955943438705,368837.12306669005,844.7225721838536,8316.567139704115,21951.590203048814,613.3398347867804,7.0048383404530865,9691.996324749027,52.34134587419864,236.9845193857347,1689.77936823986,6063.2349935113425,218.682041792824,118.34285070662325,5782.923823026818,22.681039640844812,5.51536658938369,583.3686839609348,88.11411433966934,337.87565493964826,2122.29982359229,11.057411995832043,3.0812663649071816,287.23350314940694,350.6727399301158,56.744534588446555,43.87658379762246,33.75460227506487,561.9519656036198,151.97400602992474,105.73345995734826,99.6326601557261,9091.587223557905,1346.41721305621,1186.3635769387965,833.3136703149379
FJI,low,Fiji,East Asia & Pacific,Upper middle income,911248.457167402,160.5294683244925,754.72523984538,949.4795060498581,1571.4519116458002,212.27994412708284,NA,10.804766991277006,229.4059257319178,592.0342844558437,15099.106438639245,368837.12306669005,554.4634302370614,4666.389156875693,13892.18157917037,298.64535900964336,3.4119506298502156,5462.858551924931,30.40529084296339,141.77581615970357,760.1750066476313,3524.21964477554,130.84884756851264,48.62914067653001,3362.17003401696,11.447098985835563,2.096658493136953,279.8933226741846,49.30781310577775,185.77109468243123,1129.4229426309953,5.779215363919951,0.9471643406395971,145.75094162548336,226.95466546169985,33.2605157708887,46.79800478740947,22.455748779611696,319.42307324478867,81.52822939836783,85.02283788582744,51.12293855540444,5649.88213897777,756.5347029688505,1158.2891623298156,527.1287772369327
