measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,4658,Michoacán de Ocampo,3,Both,22,All ages,515,Asthma,1,Number,2017,170905.967835,199308.264661,145168.638867
5,Prevalence,4658,Michoacán de Ocampo,3,Both,22,All ages,515,Asthma,3,Rate,2017,3568.04218638,4161.00330147,3030.7182024
5,Prevalence,44,Bosnia and Herzegovina,3,Both,5,1-4 years,515,Asthma,1,Number,2017,4591.61977848,6575.73293001,2882.75209723
5,Prevalence,44,Bosnia and Herzegovina,3,Both,5,1-4 years,515,Asthma,3,Rate,2017,3593.08699182,5145.71798024,2255.84424689
5,Prevalence,44,Bosnia and Herzegovina,3,Both,6,5-9 years,515,Asthma,1,Number,2017,7946.11508085,11654.2009822,5191.8868199
5,Prevalence,44,Bosnia and Herzegovina,3,Both,6,5-9 years,515,Asthma,3,Rate,2017,4537.22416203,6654.5376888499995,2964.56244166
5,Prevalence,44,Bosnia and Herzegovina,3,Both,7,10-14 years,515,Asthma,1,Number,2017,6259.18722564,8253.34730095,4686.87627092
5,Prevalence,44,Bosnia and Herzegovina,3,Both,7,10-14 years,515,Asthma,3,Rate,2017,3537.26840899,4664.23253109,2648.70481938
5,Prevalence,44,Bosnia and Herzegovina,3,Both,8,15-19 years,515,Asthma,1,Number,2017,6835.88050118,9015.51181222,4990.67588171
5,Prevalence,44,Bosnia and Herzegovina,3,Both,8,15-19 years,515,Asthma,3,Rate,2017,3346.61544588,4413.68907459,2443.2657926399997
5,Prevalence,44,Bosnia and Herzegovina,3,Both,22,All ages,515,Asthma,1,Number,2017,152471.511607,171862.110523,134220.923625
5,Prevalence,44,Bosnia and Herzegovina,3,Both,22,All ages,515,Asthma,3,Rate,2017,4485.45956728,5055.89890054,3948.55746924
5,Prevalence,113,Guyana,3,Both,22,All ages,515,Asthma,1,Number,2017,52266.6010155,60728.2183096,44303.3472634
5,Prevalence,113,Guyana,3,Both,22,All ages,515,Asthma,3,Rate,2017,7041.1473928,8181.06262341,5968.369704850001
5,Prevalence,4732,East Kalimantan,3,Both,22,All ages,515,Asthma,1,Number,2017,193895.827884,223816.026587,167772.71387
5,Prevalence,4732,East Kalimantan,3,Both,22,All ages,515,Asthma,3,Rate,2017,5664.69525457,6538.818279579999,4901.5046196700005
5,Prevalence,89,Netherlands,3,Both,5,1-4 years,515,Asthma,1,Number,2017,28194.9520729,38351.3825777,20281.97198
5,Prevalence,89,Netherlands,3,Both,5,1-4 years,515,Asthma,3,Rate,2017,4035.16785739,5488.722444489999,2902.68843892
5,Prevalence,89,Netherlands,3,Both,6,5-9 years,515,Asthma,1,Number,2017,47518.4925972,62431.2857934,34767.1626733
5,Prevalence,89,Netherlands,3,Both,6,5-9 years,515,Asthma,3,Rate,2017,5139.66228442,6752.64949333,3760.4617689200004
5,Prevalence,89,Netherlands,3,Both,7,10-14 years,515,Asthma,1,Number,2017,57496.9818128,70345.0260882,44772.65201
5,Prevalence,89,Netherlands,3,Both,7,10-14 years,515,Asthma,3,Rate,2017,5890.3337719500005,7206.56406288,4586.77752952
5,Prevalence,89,Netherlands,3,Both,8,15-19 years,515,Asthma,1,Number,2017,70247.9885991,83991.2705391,56910.2627673
5,Prevalence,89,Netherlands,3,Both,8,15-19 years,515,Asthma,3,Rate,2017,6826.97237497,8162.59789276,5530.760374959999
5,Prevalence,4736,Southeast Sulawesi,3,Both,22,All ages,515,Asthma,1,Number,2017,149018.179715,172133.935784,128303.410389
5,Prevalence,4736,Southeast Sulawesi,3,Both,22,All ages,515,Asthma,3,Rate,2017,5783.672974149999,6680.83850063,4979.694213
5,Prevalence,24,Marshall Islands,3,Both,22,All ages,515,Asthma,1,Number,2017,4938.29787355,5650.60825423,4263.72365442
5,Prevalence,24,Marshall Islands,3,Both,22,All ages,515,Asthma,3,Rate,2017,8769.740816849999,10034.7065155,7571.7893738699995
5,Prevalence,36,Kazakhstan,3,Both,6,5-9 years,515,Asthma,1,Number,2017,52758.7388646,76472.1230715,35171.5618723
5,Prevalence,36,Kazakhstan,3,Both,6,5-9 years,515,Asthma,3,Rate,2017,3157.6803556600003,4576.95778889,2105.06453323
5,Prevalence,36,Kazakhstan,3,Both,7,10-14 years,515,Asthma,1,Number,2017,33716.6452141,44556.4527976,25184.5763519
5,Prevalence,36,Kazakhstan,3,Both,7,10-14 years,515,Asthma,3,Rate,2017,2553.08067413,3373.8890041699997,1907.01817342
5,Prevalence,36,Kazakhstan,3,Both,8,15-19 years,515,Asthma,1,Number,2017,24228.7469946,31937.0788807,17669.0491598
5,Prevalence,36,Kazakhstan,3,Both,8,15-19 years,515,Asthma,3,Rate,2017,2091.88000166,2757.40782786,1525.52381657
5,Prevalence,36,Kazakhstan,3,Both,22,All ages,515,Asthma,1,Number,2017,522821.190633,585684.920357,459011.700664
5,Prevalence,36,Kazakhstan,3,Both,22,All ages,515,Asthma,3,Rate,2017,2920.08172152,3271.1907266599997,2563.69041861
5,Prevalence,4732,East Kalimantan,3,Both,5,1-4 years,515,Asthma,1,Number,2017,23018.5578731,33001.7718688,14971.7390562
5,Prevalence,4732,East Kalimantan,3,Both,5,1-4 years,515,Asthma,3,Rate,2017,9382.83629419,13452.1990722,6102.78790609
5,Prevalence,4732,East Kalimantan,3,Both,6,5-9 years,515,Asthma,1,Number,2017,31295.1100101,43978.9202899,21123.3153169
5,Prevalence,4732,East Kalimantan,3,Both,6,5-9 years,515,Asthma,3,Rate,2017,9329.870182999999,13111.2374093,6297.398848499999
5,Prevalence,4732,East Kalimantan,3,Both,7,10-14 years,515,Asthma,1,Number,2017,18925.6482034,24590.507558,14032.1150732
5,Prevalence,4732,East Kalimantan,3,Both,7,10-14 years,515,Asthma,3,Rate,2017,5661.71604227,7356.39115936,4197.787582370001
5,Prevalence,4732,East Kalimantan,3,Both,8,15-19 years,515,Asthma,1,Number,2017,14368.8520083,18869.0595868,10422.394117
5,Prevalence,4732,East Kalimantan,3,Both,8,15-19 years,515,Asthma,3,Rate,2017,4709.80346101,6184.875597339999,3416.2386707000005
5,Prevalence,4668,Sonora,3,Both,5,1-4 years,515,Asthma,1,Number,2017,13436.3772587,19052.8993818,8662.82644863
5,Prevalence,4668,Sonora,3,Both,5,1-4 years,515,Asthma,3,Rate,2017,6216.5347382,8815.10012636,4007.9822494
5,Prevalence,4668,Sonora,3,Both,6,5-9 years,515,Asthma,1,Number,2017,18496.8176592,26227.1800845,12478.1213779
5,Prevalence,4668,Sonora,3,Both,6,5-9 years,515,Asthma,3,Rate,2017,7005.51599802,9933.3265349,4725.98479096
5,Prevalence,4668,Sonora,3,Both,7,10-14 years,515,Asthma,1,Number,2017,14303.0109679,18375.170008,10892.6694882
5,Prevalence,4668,Sonora,3,Both,7,10-14 years,515,Asthma,3,Rate,2017,5333.72436666,6852.26993345,4061.9766563400003
5,Prevalence,4723,Yogyakarta,3,Both,5,1-4 years,515,Asthma,1,Number,2017,14331.8546479,20046.242453,9195.3993588
5,Prevalence,4723,Yogyakarta,3,Both,5,1-4 years,515,Asthma,3,Rate,2017,8137.42900078,11381.9794228,5221.02067418
5,Prevalence,4723,Yogyakarta,3,Both,6,5-9 years,515,Asthma,1,Number,2017,19632.2708247,27005.1977068,13423.8950361
5,Prevalence,4723,Yogyakarta,3,Both,6,5-9 years,515,Asthma,3,Rate,2017,8034.10575606,11051.3254568,5493.45479902
5,Prevalence,4723,Yogyakarta,3,Both,7,10-14 years,515,Asthma,1,Number,2017,13224.4895198,16829.1739188,9986.60596292
5,Prevalence,4723,Yogyakarta,3,Both,7,10-14 years,515,Asthma,3,Rate,2017,4931.2682846299995,6275.41588489,3723.89672829
5,Prevalence,4723,Yogyakarta,3,Both,8,15-19 years,515,Asthma,1,Number,2017,10785.0882935,14142.6065266,7980.53369865
5,Prevalence,4723,Yogyakarta,3,Both,8,15-19 years,515,Asthma,3,Rate,2017,3949.81633565,5179.43819903,2922.7060096600003
5,Prevalence,4723,Yogyakarta,3,Both,22,All ages,515,Asthma,1,Number,2017,174199.840482,195186.793701,155518.470745
5,Prevalence,4723,Yogyakarta,3,Both,22,All ages,515,Asthma,3,Rate,2017,4866.26397677,5452.53348281,4344.40083191
5,Prevalence,4719,North Kalimantan,3,Both,5,1-4 years,515,Asthma,1,Number,2017,4158.35617138,5855.96423754,2746.01688669
5,Prevalence,4719,North Kalimantan,3,Both,5,1-4 years,515,Asthma,3,Rate,2017,9888.86039991,13925.890535900002,6530.219281160001
5,Prevalence,4719,North Kalimantan,3,Both,6,5-9 years,515,Asthma,1,Number,2017,5971.5734701,8320.07412535,4101.06144209
5,Prevalence,4719,North Kalimantan,3,Both,6,5-9 years,515,Asthma,3,Rate,2017,9562.52917415,13323.281033600002,6567.200400580001
5,Prevalence,4719,North Kalimantan,3,Both,7,10-14 years,515,Asthma,1,Number,2017,3678.76408375,4722.98445355,2770.1101048
5,Prevalence,4719,North Kalimantan,3,Both,7,10-14 years,515,Asthma,3,Rate,2017,5586.9379829,7172.79516584,4206.96543976
5,Prevalence,4719,North Kalimantan,3,Both,8,15-19 years,515,Asthma,1,Number,2017,2629.89173645,3454.60641721,1959.01969634
5,Prevalence,4719,North Kalimantan,3,Both,8,15-19 years,515,Asthma,3,Rate,2017,4390.35111926,5767.13289759,3270.39482168
5,Prevalence,4752,Amazonas,3,Both,5,1-4 years,515,Asthma,1,Number,2017,34042.9349706,48246.8491814,21579.8836816
5,Prevalence,4752,Amazonas,3,Both,5,1-4 years,515,Asthma,3,Rate,2017,11275.246639899999,15979.6775627,7147.40110335
5,Prevalence,4752,Amazonas,3,Both,6,5-9 years,515,Asthma,1,Number,2017,49110.4774415,69577.2547074,33008.8355605
5,Prevalence,4752,Amazonas,3,Both,6,5-9 years,515,Asthma,3,Rate,2017,11877.7050082,16827.7351341,7983.412743600001
5,Prevalence,4752,Amazonas,3,Both,7,10-14 years,515,Asthma,1,Number,2017,30961.8185208,39507.8844086,23731.2819766
5,Prevalence,4752,Amazonas,3,Both,7,10-14 years,515,Asthma,3,Rate,2017,7342.46827431,9369.13274848,5627.77618845
5,Prevalence,4752,Amazonas,3,Both,8,15-19 years,515,Asthma,1,Number,2017,19506.9294944,25101.6522239,14585.8938129
5,Prevalence,4752,Amazonas,3,Both,8,15-19 years,515,Asthma,3,Rate,2017,4835.133325350001,6221.88311207,3615.36864503
5,Prevalence,4736,Southeast Sulawesi,3,Both,5,1-4 years,515,Asthma,1,Number,2017,22050.3744702,31551.7639599,14726.5924138
5,Prevalence,4736,Southeast Sulawesi,3,Both,5,1-4 years,515,Asthma,3,Rate,2017,10268.4305781,14693.042890399998,6857.887699690001
5,Prevalence,4736,Southeast Sulawesi,3,Both,6,5-9 years,515,Asthma,1,Number,2017,27852.6361359,38165.2886436,19535.7230237
5,Prevalence,4736,Southeast Sulawesi,3,Both,6,5-9 years,515,Asthma,3,Rate,2017,9591.95010207,13143.4433177,6727.753866329999
5,Prevalence,4736,Southeast Sulawesi,3,Both,7,10-14 years,515,Asthma,1,Number,2017,16580.9079597,21561.7568755,12545.9815443
5,Prevalence,4736,Southeast Sulawesi,3,Both,7,10-14 years,515,Asthma,3,Rate,2017,5758.9691728,7488.94411929,4357.537061999999
5,Prevalence,4736,Southeast Sulawesi,3,Both,8,15-19 years,515,Asthma,1,Number,2017,12116.2554317,15827.0816325,8929.78156163
5,Prevalence,4736,Southeast Sulawesi,3,Both,8,15-19 years,515,Asthma,3,Rate,2017,4772.58001908,6234.2704795,3517.43137937
5,Prevalence,4752,Amazonas,3,Both,22,All ages,515,Asthma,1,Number,2017,184388.344523,220085.193685,151907.905199
5,Prevalence,4752,Amazonas,3,Both,22,All ages,515,Asthma,3,Rate,2017,4543.936930729999,5423.62502401,3743.5117837099997
5,Prevalence,4733,North Sulawesi,3,Both,5,1-4 years,515,Asthma,1,Number,2017,10651.9748429,15290.4036344,7072.00981325
5,Prevalence,4733,North Sulawesi,3,Both,5,1-4 years,515,Asthma,3,Rate,2017,8685.42979674,12467.5216839,5766.39033239
5,Prevalence,4733,North Sulawesi,3,Both,6,5-9 years,515,Asthma,1,Number,2017,15761.741717,21698.768804,10978.5448576
5,Prevalence,4733,North Sulawesi,3,Both,6,5-9 years,515,Asthma,3,Rate,2017,8531.19813715,11744.672595400001,5942.24566796
5,Prevalence,4733,North Sulawesi,3,Both,7,10-14 years,515,Asthma,1,Number,2017,11098.4734639,14432.0206905,8357.64599824
5,Prevalence,4733,North Sulawesi,3,Both,7,10-14 years,515,Asthma,3,Rate,2017,5235.4705808,6808.00111764,3942.54307953
5,Prevalence,4733,North Sulawesi,3,Both,8,15-19 years,515,Asthma,1,Number,2017,8850.77970112,11554.8978488,6555.39028514
5,Prevalence,4733,North Sulawesi,3,Both,8,15-19 years,515,Asthma,3,Rate,2017,4327.946725899999,5650.23466875,3205.52322842
5,Prevalence,80,France,3,Both,5,1-4 years,515,Asthma,1,Number,2017,131606.002226,183074.030956,86075.6285571
5,Prevalence,80,France,3,Both,5,1-4 years,515,Asthma,3,Rate,2017,4278.1099575200005,5951.17868142,2798.05629987
5,Prevalence,80,France,3,Both,6,5-9 years,515,Asthma,1,Number,2017,192435.395763,275783.575898,109964.402286
5,Prevalence,80,France,3,Both,6,5-9 years,515,Asthma,3,Rate,2017,4727.57636345,6775.198032939999,2701.5046115
5,Prevalence,80,France,3,Both,7,10-14 years,515,Asthma,1,Number,2017,212009.688882,277250.750186,131898.501995
5,Prevalence,80,France,3,Both,7,10-14 years,515,Asthma,3,Rate,2017,5196.4333314099995,6795.51508717,3232.8794770699997
5,Prevalence,80,France,3,Both,8,15-19 years,515,Asthma,1,Number,2017,260675.820109,330099.669819,195096.094944
5,Prevalence,80,France,3,Both,8,15-19 years,515,Asthma,3,Rate,2017,6423.74731711,8134.5360973199995,4807.68801628
5,Prevalence,80,France,3,Both,22,All ages,515,Asthma,1,Number,2017,4081981.92925,4632133.75685,3547915.92461
5,Prevalence,80,France,3,Both,22,All ages,515,Asthma,3,Rate,2017,6211.87104951,7049.08009893,5399.14105456
5,Prevalence,4756,Distrito Federal,3,Both,22,All ages,515,Asthma,1,Number,2017,126396.425659,148070.418701,106052.285699
5,Prevalence,4756,Distrito Federal,3,Both,22,All ages,515,Asthma,3,Rate,2017,4287.04811467,5022.17531883,3597.0261745099997
5,Prevalence,4749,England,3,Both,5,1-4 years,515,Asthma,1,Number,2017,176906.481839,241084.21785,124209.12059
5,Prevalence,4749,England,3,Both,5,1-4 years,515,Asthma,3,Rate,2017,6609.34144078,9007.06347891,4640.53368484
5,Prevalence,4749,England,3,Both,6,5-9 years,515,Asthma,1,Number,2017,304330.97652,411300.849513,219125.9291
5,Prevalence,4749,England,3,Both,6,5-9 years,515,Asthma,3,Rate,2017,8733.988339520001,11803.9144906,6288.69046303
5,Prevalence,4749,England,3,Both,7,10-14 years,515,Asthma,1,Number,2017,282931.112901,354470.680548,215596.438266
5,Prevalence,4749,England,3,Both,7,10-14 years,515,Asthma,3,Rate,2017,8812.36167436,11040.5808959,6715.110862930001
5,Prevalence,4749,England,3,Both,8,15-19 years,515,Asthma,1,Number,2017,309945.384352,377254.120361,241359.607473
5,Prevalence,4749,England,3,Both,8,15-19 years,515,Asthma,3,Rate,2017,9781.55752801,11905.7520043,7617.06095535
5,Prevalence,4727,West Nusa Tenggara,3,Both,5,1-4 years,515,Asthma,1,Number,2017,30506.0014922,43369.9006801,20380.6958158
5,Prevalence,4727,West Nusa Tenggara,3,Both,5,1-4 years,515,Asthma,3,Rate,2017,8131.19340942,11559.9892915,5432.35335313
5,Prevalence,4756,Distrito Federal,3,Both,5,1-4 years,515,Asthma,1,Number,2017,20182.3818416,28352.9367751,12893.0804834
5,Prevalence,4756,Distrito Federal,3,Both,5,1-4 years,515,Asthma,3,Rate,2017,12323.043221799999,17311.8548687,7872.3110734
5,Prevalence,4756,Distrito Federal,3,Both,6,5-9 years,515,Asthma,1,Number,2017,27624.3781582,39446.0928165,18543.0145238
5,Prevalence,4756,Distrito Federal,3,Both,6,5-9 years,515,Asthma,3,Rate,2017,13150.740518599998,18778.53424,8827.50630762
5,Prevalence,4756,Distrito Federal,3,Both,7,10-14 years,515,Asthma,1,Number,2017,18020.4463004,23249.3825578,13773.512497
5,Prevalence,4756,Distrito Federal,3,Both,7,10-14 years,515,Asthma,3,Rate,2017,8207.41826892,10588.9390288,6273.15085377
5,Prevalence,4756,Distrito Federal,3,Both,8,15-19 years,515,Asthma,1,Number,2017,13035.7527181,16838.6423184,9704.41635645
5,Prevalence,4756,Distrito Federal,3,Both,8,15-19 years,515,Asthma,3,Rate,2017,5475.30714645,7072.60567274,4076.07150717
5,Prevalence,48,Hungary,3,Both,22,All ages,515,Asthma,1,Number,2017,342930.703408,386522.76145,302611.178615
5,Prevalence,48,Hungary,3,Both,22,All ages,515,Asthma,3,Rate,2017,3525.42268928,3973.5611293800002,3110.92679808
5,Prevalence,117,Saint Vincent and the Grenadines,3,Both,22,All ages,515,Asthma,1,Number,2017,7673.66815737,8822.6754976,6641.61966807
5,Prevalence,117,Saint Vincent and the Grenadines,3,Both,22,All ages,515,Asthma,3,Rate,2017,6724.70202785,7731.617082340001,5820.28207816
5,Prevalence,4731,South Kalimantan,3,Both,7,10-14 years,515,Asthma,1,Number,2017,19966.9653028,25841.0883286,15156.9628044
5,Prevalence,4731,South Kalimantan,3,Both,7,10-14 years,515,Asthma,3,Rate,2017,5139.3152881900005,6651.26113541,3901.26438753
5,Prevalence,4731,South Kalimantan,3,Both,8,15-19 years,515,Asthma,1,Number,2017,15492.1854817,20423.0602939,11594.9908027
5,Prevalence,4731,South Kalimantan,3,Both,8,15-19 years,515,Asthma,3,Rate,2017,4184.31284522,5516.10188424,3131.7123728899996
5,Prevalence,4740,North Maluku,3,Both,5,1-4 years,515,Asthma,1,Number,2017,7988.63246728,11353.2922426,5356.29880365
5,Prevalence,4740,North Maluku,3,Both,5,1-4 years,515,Asthma,3,Rate,2017,9124.25069011,12967.211222200001,6117.71955411
5,Prevalence,4740,North Maluku,3,Both,6,5-9 years,515,Asthma,1,Number,2017,10624.5540374,14310.4122857,7540.51811521
5,Prevalence,4740,North Maluku,3,Both,6,5-9 years,515,Asthma,3,Rate,2017,8516.51614856,11471.0562811,6044.38963468
5,Prevalence,4740,North Maluku,3,Both,7,10-14 years,515,Asthma,1,Number,2017,6650.46490114,8536.67486355,5091.2815954
5,Prevalence,4740,North Maluku,3,Both,7,10-14 years,515,Asthma,3,Rate,2017,5200.7236204499995,6675.7568475299995,3981.42819264
5,Prevalence,4740,North Maluku,3,Both,8,15-19 years,515,Asthma,1,Number,2017,4965.98183065,6470.89378055,3749.82821818
5,Prevalence,4740,North Maluku,3,Both,8,15-19 years,515,Asthma,3,Rate,2017,4313.63740072,5620.86016013,3257.24092431
5,Prevalence,4740,North Maluku,3,Both,22,All ages,515,Asthma,1,Number,2017,59153.7778154,67929.9313988,51356.3101104
5,Prevalence,4740,North Maluku,3,Both,22,All ages,515,Asthma,3,Rate,2017,5194.93942974,5965.66934717,4510.15861051
5,Prevalence,4749,England,3,Both,22,All ages,515,Asthma,1,Number,2017,4740003.7777,5344995.31473,4170264.28308
5,Prevalence,4749,England,3,Both,22,All ages,515,Asthma,3,Rate,2017,8457.815298599999,9537.33061492,7441.2018865
5,Prevalence,4731,South Kalimantan,3,Both,22,All ages,515,Asthma,1,Number,2017,211532.952881,239771.17206,185650.194944
5,Prevalence,4731,South Kalimantan,3,Both,22,All ages,515,Asthma,3,Rate,2017,5132.6939972499995,5817.87394721,4504.66760945
5,Prevalence,4737,Gorontalo,3,Both,5,1-4 years,515,Asthma,1,Number,2017,7083.63491986,10168.3399917,4671.82533034
5,Prevalence,4737,Gorontalo,3,Both,5,1-4 years,515,Asthma,3,Rate,2017,8320.624144079999,11943.999965800002,5487.64907853
5,Prevalence,4737,Gorontalo,3,Both,6,5-9 years,515,Asthma,1,Number,2017,9473.91751503,13218.3873374,6626.75602197
5,Prevalence,4737,Gorontalo,3,Both,6,5-9 years,515,Asthma,3,Rate,2017,8122.943851930001,11333.4550343,5681.78549175
5,Prevalence,4737,Gorontalo,3,Both,7,10-14 years,515,Asthma,1,Number,2017,6391.76966596,8218.57808721,4849.51605216
5,Prevalence,4737,Gorontalo,3,Both,7,10-14 years,515,Asthma,3,Rate,2017,4949.58713104,6364.210611730001,3755.31402068
5,Prevalence,4737,Gorontalo,3,Both,8,15-19 years,515,Asthma,1,Number,2017,5166.12961195,6867.08517464,3903.62025915
5,Prevalence,4737,Gorontalo,3,Both,8,15-19 years,515,Asthma,3,Rate,2017,3975.6196717699995,5284.59813413,3004.04958046
5,Prevalence,4737,Gorontalo,3,Both,22,All ages,515,Asthma,1,Number,2017,61060.3889408,69427.1009178,53502.6651347
5,Prevalence,4737,Gorontalo,3,Both,22,All ages,515,Asthma,3,Rate,2017,4869.60227773,5536.85252633,4266.86931617
5,Prevalence,4735,South Sulawesi,3,Both,22,All ages,515,Asthma,1,Number,2017,425122.8721,483629.43246,370896.827479
5,Prevalence,4735,South Sulawesi,3,Both,22,All ages,515,Asthma,3,Rate,2017,4874.48313287,5545.3226956299995,4252.72420807
5,Prevalence,4727,West Nusa Tenggara,3,Both,6,5-9 years,515,Asthma,1,Number,2017,39822.3309081,54558.5405239,27657.9753009
5,Prevalence,4727,West Nusa Tenggara,3,Both,6,5-9 years,515,Asthma,3,Rate,2017,7991.50228131,10948.748883299999,5550.3725591600005
5,Prevalence,4727,West Nusa Tenggara,3,Both,7,10-14 years,515,Asthma,1,Number,2017,24564.5342735,31399.3850109,18574.6935363
5,Prevalence,4727,West Nusa Tenggara,3,Both,7,10-14 years,515,Asthma,3,Rate,2017,4941.9188671,6316.96133429,3736.87640138
5,Prevalence,4727,West Nusa Tenggara,3,Both,8,15-19 years,515,Asthma,1,Number,2017,18610.2568492,24534.5655497,13903.6141864
5,Prevalence,4727,West Nusa Tenggara,3,Both,8,15-19 years,515,Asthma,3,Rate,2017,4078.71008323,5377.1090160700005,3047.18047876
5,Prevalence,4727,West Nusa Tenggara,3,Both,22,All ages,515,Asthma,1,Number,2017,254138.886162,287363.438129,222187.785787
5,Prevalence,4727,West Nusa Tenggara,3,Both,22,All ages,515,Asthma,3,Rate,2017,5078.441015400001,5742.36510029,4439.96423177
5,Prevalence,4741,West Papua,3,Both,5,1-4 years,515,Asthma,1,Number,2017,6728.12868204,9575.62885224,4435.08831168
5,Prevalence,4741,West Papua,3,Both,5,1-4 years,515,Asthma,3,Rate,2017,8959.42233818,12751.257756100002,5905.92587765
5,Prevalence,4741,West Papua,3,Both,6,5-9 years,515,Asthma,1,Number,2017,8278.35456462,11583.1793051,5671.19515926
5,Prevalence,4741,West Papua,3,Both,6,5-9 years,515,Asthma,3,Rate,2017,8909.79166146,12466.6941456,6103.76940805
5,Prevalence,4741,West Papua,3,Both,7,10-14 years,515,Asthma,1,Number,2017,4578.7957158,5910.76180442,3370.3161971
5,Prevalence,4741,West Papua,3,Both,7,10-14 years,515,Asthma,3,Rate,2017,5440.871745660001,7023.61469983,4004.86488346
5,Prevalence,4741,West Papua,3,Both,8,15-19 years,515,Asthma,1,Number,2017,3303.698819,4396.46173417,2430.03776105
5,Prevalence,4741,West Papua,3,Both,8,15-19 years,515,Asthma,3,Rate,2017,4490.63443892,5975.99949466,3303.08900887
5,Prevalence,4760,Minas Gerais,3,Both,5,1-4 years,515,Asthma,1,Number,2017,135489.200861,187749.671936,87442.9870236
5,Prevalence,4760,Minas Gerais,3,Both,5,1-4 years,515,Asthma,3,Rate,2017,12590.7581644,17447.2260503,8125.91332587
5,Prevalence,4760,Minas Gerais,3,Both,6,5-9 years,515,Asthma,1,Number,2017,185675.575924,258574.072101,126011.227941
5,Prevalence,4760,Minas Gerais,3,Both,6,5-9 years,515,Asthma,3,Rate,2017,13222.7034405,18414.0981159,8973.76560674
5,Prevalence,4760,Minas Gerais,3,Both,7,10-14 years,515,Asthma,1,Number,2017,122304.537462,155908.785187,92423.8487235
5,Prevalence,4760,Minas Gerais,3,Both,7,10-14 years,515,Asthma,3,Rate,2017,8006.30502694,10206.107774,6050.254062499999
5,Prevalence,4760,Minas Gerais,3,Both,8,15-19 years,515,Asthma,1,Number,2017,85579.6346621,109954.650876,62898.9348637
5,Prevalence,4760,Minas Gerais,3,Both,8,15-19 years,515,Asthma,3,Rate,2017,5173.4109031,6646.91537809,3802.3302705399997
5,Prevalence,4760,Minas Gerais,3,Both,22,All ages,515,Asthma,1,Number,2017,881972.323728,1019973.38169,743932.286421
5,Prevalence,4760,Minas Gerais,3,Both,22,All ages,515,Asthma,3,Rate,2017,4145.64453334,4794.308120799999,3496.79772642
5,Prevalence,4753,Amapá,3,Both,5,1-4 years,515,Asthma,1,Number,2017,6007.58359485,8492.14203264,3877.01119994
5,Prevalence,4753,Amapá,3,Both,5,1-4 years,515,Asthma,3,Rate,2017,11199.2943314,15830.9903851,7227.49652481
5,Prevalence,4751,Alagoas,3,Both,5,1-4 years,515,Asthma,1,Number,2017,25017.6312386,37335.2998256,15080.9301746
5,Prevalence,4751,Alagoas,3,Both,5,1-4 years,515,Asthma,3,Rate,2017,9400.664396959999,14029.1708864,5666.83400253
5,Prevalence,4751,Alagoas,3,Both,6,5-9 years,515,Asthma,1,Number,2017,33639.6455338,49908.8381429,20943.709806
5,Prevalence,4751,Alagoas,3,Both,6,5-9 years,515,Asthma,3,Rate,2017,10444.602602699999,15495.941544299998,6502.70603265
5,Prevalence,4751,Alagoas,3,Both,7,10-14 years,515,Asthma,1,Number,2017,21678.8676617,29182.6744026,15914.6100352
5,Prevalence,4751,Alagoas,3,Both,7,10-14 years,515,Asthma,3,Rate,2017,6662.422515539999,8968.517638360001,4890.9314766200005
5,Prevalence,4751,Alagoas,3,Both,8,15-19 years,515,Asthma,1,Number,2017,14400.062794,19133.7114556,10391.4469933
5,Prevalence,4751,Alagoas,3,Both,8,15-19 years,515,Asthma,3,Rate,2017,4423.5295373399995,5877.65060431,3192.13001835
5,Prevalence,4751,Alagoas,3,Both,22,All ages,515,Asthma,1,Number,2017,136576.577851,167592.827456,108433.06799
5,Prevalence,4751,Alagoas,3,Both,22,All ages,515,Asthma,3,Rate,2017,3851.1201867699997,4725.70136939,3057.54312797
5,Prevalence,4741,West Papua,3,Both,22,All ages,515,Asthma,1,Number,2017,44390.7247422,51542.8759433,38078.9759382
5,Prevalence,4741,West Papua,3,Both,22,All ages,515,Asthma,3,Rate,2017,5377.8291016,6244.2949476,4613.17597648
5,Prevalence,59,Latvia,3,Both,7,10-14 years,515,Asthma,1,Number,2017,3741.42731736,4915.96532966,2749.8293065
5,Prevalence,59,Latvia,3,Both,7,10-14 years,515,Asthma,3,Rate,2017,3935.9532569899998,5171.55836779,2892.79964491
5,Prevalence,59,Latvia,3,Both,8,15-19 years,515,Asthma,1,Number,2017,2927.07449625,3859.26439274,2108.70863438
5,Prevalence,59,Latvia,3,Both,8,15-19 years,515,Asthma,3,Rate,2017,3411.0738650999997,4497.40378164,2457.38908287
5,Prevalence,59,Latvia,3,Both,22,All ages,515,Asthma,1,Number,2017,78212.1512677,88088.7675384,69152.2731446
5,Prevalence,59,Latvia,3,Both,22,All ages,515,Asthma,3,Rate,2017,4020.30695156,4527.99058393,3554.60577331
5,Prevalence,97,Argentina,3,Both,5,1-4 years,515,Asthma,1,Number,2017,189222.576702,259666.147319,131875.983693
5,Prevalence,97,Argentina,3,Both,5,1-4 years,515,Asthma,3,Rate,2017,6426.355450769999,8818.75191793,4478.75703524
5,Prevalence,97,Argentina,3,Both,6,5-9 years,515,Asthma,1,Number,2017,237751.528587,327437.59857,168033.736567
