"scenario","region_id","pop","estimate","Outcome","number","Pollutant","Cause","double_counted","AgeGrp","region_name","iso3","version","epi_version","pop_year","rr_sources","ref"
"scenario","BGD.3_1",48117231.5274256,"central","Deaths.child",-1485.95531090535,"PM25","LRI.child",FALSE,"0-4","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"central","YLLs",-195301.051504946,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"central","YLDs",-48900.2568867624,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"central","Deaths",-10195.5643917058,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"central","YLDs",-59647.590367497,"PM25","Diabetes",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"central","Deaths",-3037.40885786926,"PM25","Diabetes",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"central","YLLs",-20082.9963587338,"PM25","LC",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"central","Deaths",-760.52270764168,"PM25","LC",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"central","YLLs",-30785.4936730435,"PM25","Dementia",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"central","YLDs",-13398.0571832987,"PM25","Dementia",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"central","Deaths",-2116.83115704075,"PM25","Dementia",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"central","YLLs",-393193.767167953,"PM25","IHD",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"central","Deaths",-16434.3587145568,"PM25","IHD",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"central","YLLs",-45176.0880904146,"PM25","LRI",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"central","Deaths",-2239.78510698465,"PM25","LRI",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"central","YLLs",-427611.880329345,"PM25","Stroke",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"central","YLDs",-22793.7484912163,"PM25","Stroke",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"central","Deaths",-20506.4164835158,"PM25","Stroke",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"central","exac",-67097.3275750512,"PM25","Asthma",FALSE,"0-18","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"central","exac",-77869.3291448354,"PM25","Asthma",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"central","PTB",-193907.967920623,"PM25","PTB",FALSE,"Newborn","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"central","LBW",-158112.16302827,"PM25","LBW",FALSE,"Newborn","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"central","Absences",-56174656.7391369,"PM25","Absences",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"low","YLLs",-47131.85689557,"PM25","LRI.child",FALSE,"0-4","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"low","Deaths.child",-527.622199915795,"PM25","LRI.child",FALSE,"0-4","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"low","YLLs",-131461.386958708,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"low","YLDs",-33410.3864873926,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"low","Deaths",-7026.78039216175,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"low","YLDs",-25517.4972475876,"PM25","Diabetes",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"low","Deaths",-1574.62493271445,"PM25","Diabetes",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"low","YLLs",-10066.5207647623,"PM25","LC",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"low","Deaths",-382.107816915277,"PM25","LC",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"low","YLLs",-1890.47688021865,"PM25","Dementia",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"low","YLDs",-2429.27476493143,"PM25","Dementia",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"low","Deaths",-132.303749236033,"PM25","Dementia",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"low","YLLs",-232851.451581985,"PM25","IHD",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"low","Deaths",-9940.36264298367,"PM25","IHD",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"low","YLLs",-16222.9861198935,"PM25","LRI",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"low","Deaths",-813.718302072947,"PM25","LRI",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"low","YLLs",-218430.049826729,"PM25","Stroke",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"low","YLDs",-10401.384434687,"PM25","Stroke",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"low","Deaths",-10746.7915242251,"PM25","Stroke",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"low","exac",-33980.6122027045,"PM25","Asthma",FALSE,"0-18","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"low","exac",-49897.4381451643,"PM25","Asthma",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"low","PTB",-76790.7003594169,"PM25","PTB",FALSE,"Newborn","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"low","LBW",-40356.2155877207,"PM25","LBW",FALSE,"Newborn","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"low","Absences",-46795412.4106131,"PM25","Absences",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"high","YLLs",-236842.514442063,"PM25","LRI.child",FALSE,"0-4","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"high","Deaths.child",-2650.46690415021,"PM25","LRI.child",FALSE,"0-4","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"high","YLLs",-282343.704991569,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"high","YLDs",-65611.7270399137,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"high","Deaths",-14626.0793347652,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"high","YLDs",-108617.325922659,"PM25","Diabetes",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"high","Deaths",-4721.39460239645,"PM25","Diabetes",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"high","YLLs",-36428.6137550569,"PM25","LC",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"high","Deaths",-1344.12974180535,"PM25","LC",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"high","YLLs",-123923.548819858,"PM25","Dementia",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"high","YLDs",-25422.2049636862,"PM25","Dementia",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"high","Deaths",-8444.83236851209,"PM25","Dementia",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"high","YLLs",-584188.512387736,"PM25","IHD",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"high","Deaths",-24042.2298502059,"PM25","IHD",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"high","YLLs",-80704.3898385441,"PM25","LRI",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"high","Deaths",-3986.23204451184,"PM25","LRI",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"high","YLLs",-675640.700562016,"PM25","Stroke",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"high","YLDs",-37286.3214639974,"PM25","Stroke",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"high","Deaths",-32122.7501872746,"PM25","Stroke",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"high","exac",-101964.610382148,"PM25","Asthma",FALSE,"0-18","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"high","exac",-106820.4318816,"PM25","Asthma",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"high","PTB",-211104.810634922,"PM25","PTB",FALSE,"Newborn","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"high","LBW",-342235.808157544,"PM25","LBW",FALSE,"Newborn","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.3_1",48117231.5274256,"high","Absences",-65873044.1579936,"PM25","Absences",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"central","YLLs",-49638.4598005413,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"central","Deaths.child",-555.529251213774,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"central","YLLs",-73013.9366288896,"PM25","COPD",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"central","YLDs",-18281.5209132455,"PM25","COPD",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"central","Deaths",-3811.64508155717,"PM25","COPD",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"central","YLDs",-22299.4466727083,"PM25","Diabetes",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"central","Deaths",-1135.54523212016,"PM25","Diabetes",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"central","YLLs",-7508.09384873013,"PM25","LC",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"central","Deaths",-284.323900730125,"PM25","LC",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"central","YLLs",-11509.2574607862,"PM25","Dementia",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"central","YLDs",-5008.90748203085,"PM25","Dementia",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"central","Deaths",-791.384248898007,"PM25","Dementia",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"central","YLLs",-146996.775376544,"PM25","IHD",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"central","Deaths",-6144.03873647707,"PM25","IHD",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"central","YLLs",-16889.2282328093,"PM25","LRI",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"central","Deaths",-837.350985074276,"PM25","LRI",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"central","YLLs",-159864.099509656,"PM25","Stroke",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"central","YLDs",-8521.51739608208,"PM25","Stroke",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"central","Deaths",-7666.39084672376,"PM25","Stroke",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"central","exac",-25084.5552841715,"PM25","Asthma",FALSE,"0-18","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"central","exac",-29111.7032893763,"PM25","Asthma",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"central","PTB",-72493.1277762966,"PM25","PTB",FALSE,"Newborn","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"central","LBW",-59110.7490852932,"PM25","LBW",FALSE,"Newborn","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"central","Absences",-21001079.081221,"PM25","Absences",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"low","YLLs",-17620.3987948723,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"low","Deaths.child",-197.253284464122,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"low","YLLs",-49147.269318752,"PM25","COPD",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"low","YLDs",-12490.5822213426,"PM25","COPD",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"low","Deaths",-2626.98482319963,"PM25","COPD",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"low","YLDs",-9539.79977376644,"PM25","Diabetes",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"low","Deaths",-588.678679226524,"PM25","Diabetes",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"low","YLLs",-3763.40169972482,"PM25","LC",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"low","Deaths",-142.852256629806,"PM25","LC",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"low","YLLs",-706.760962457848,"PM25","Dementia",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"low","YLDs",-908.192313221479,"PM25","Dementia",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"low","Deaths",-49.4621892101774,"PM25","Dementia",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"low","YLLs",-87052.27646622,"PM25","IHD",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"low","Deaths",-3716.23707343231,"PM25","IHD",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"low","YLLs",-6065.0164008936,"PM25","LRI",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"low","Deaths",-304.211247627703,"PM25","LRI",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"low","YLLs",-81660.7882702062,"PM25","Stroke",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"low","YLDs",-3888.59157754062,"PM25","Stroke",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"low","Deaths",-4017.72314724986,"PM25","Stroke",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"low","exac",-12703.7629693269,"PM25","Asthma",FALSE,"0-18","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"low","exac",-18654.3203869166,"PM25","Asthma",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"low","PTB",-28708.4543914426,"PM25","PTB",FALSE,"Newborn","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"low","LBW",-15087.3031394254,"PM25","LBW",FALSE,"Newborn","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"low","Absences",-17494617.9241884,"PM25","Absences",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"high","YLLs",-88544.348364974,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"high","Deaths.child",-990.885717641374,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"high","YLLs",-105555.117215016,"PM25","COPD",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"high","YLDs",-24529.1586670385,"PM25","COPD",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"high","Deaths",-5468.00757829313,"PM25","COPD",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"high","YLDs",-40606.9424132909,"PM25","Diabetes",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"high","Deaths",-1765.10880839076,"PM25","Diabetes",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"high","YLLs",-13618.9563532517,"PM25","LC",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"high","Deaths",-502.507298516498,"PM25","LC",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"high","YLLs",-46329.223886084,"PM25","Dementia",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"high","YLDs",-9504.17444187813,"PM25","Dementia",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"high","Deaths",-3157.1281907846,"PM25","Dementia",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"high","YLLs",-218400.785321544,"PM25","IHD",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"high","Deaths",-8988.2662339669,"PM25","IHD",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"high","YLLs",-30171.5999987611,"PM25","LRI",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"high","Deaths",-1490.26588256063,"PM25","LRI",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"high","YLLs",-252590.48486733,"PM25","Stroke",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"high","YLDs",-13939.6131844573,"PM25","Stroke",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"high","Deaths",-12009.1951807025,"PM25","Stroke",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"high","exac",-38119.8029578609,"PM25","Asthma",FALSE,"0-18","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"high","exac",-39935.1677012158,"PM25","Asthma",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"high","PTB",-78922.223648968,"PM25","PTB",FALSE,"Newborn","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"high","LBW",-127945.975796853,"PM25","LBW",FALSE,"Newborn","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.4_1",17988784.3226082,"high","Absences",-24626852.9259915,"PM25","Absences",FALSE,"25+","Khulna","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.5_1",22058610.2705943,"central","YLLs",-60868.7846569248,"PM25","LRI.child",FALSE,"0-4","Rajshahi","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.5_1",22058610.2705943,"central","Deaths.child",-681.213528756288,"PM25","LRI.child",FALSE,"0-4","Rajshahi","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
"scenario","BGD.5_1",22058610.2705943,"central","YLLs",-89532.7857366311,"PM25","COPD",FALSE,"25+","Rajshahi","BGD","0.6.0","gbd2021",2021,"gbd2023","0.6.0"
