"scenario","region_id","pop","estimate","Outcome","number","Pollutant","Cause","double_counted","AgeGrp","region_name","iso3","version","epi_version","pop_year","rr_sources","ref"
"scenario","BGD.3_1",48040141.5074719,"central","Deaths.child",-1483.57461856434,"PM25","LRI.child",FALSE,"0-4","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","YLLs",-194988.153994437,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","YLDs",-48821.9123590439,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","Deaths",-10179.2297806435,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","YLDs",-59552.0272233665,"PM25","Diabetes",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","Deaths",-3032.54253655301,"PM25","Diabetes",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","YLLs",-20050.8208045533,"PM25","LC",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","Deaths",-759.304252031367,"PM25","LC",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","YLLs",-30736.1713357809,"PM25","Dementia",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","YLDs",-13376.5917651353,"PM25","Dementia",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","Deaths",-2113.43972010735,"PM25","Dementia",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","YLLs",-392563.819966203,"PM25","IHD",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","Deaths",-16408.0287491574,"PM25","IHD",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","YLLs",-45103.7101621388,"PM25","LRI",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","Deaths",-2236.19668194214,"PM25","LRI",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","YLLs",-426926.790864707,"PM25","Stroke",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","YLDs",-22757.2299619862,"PM25","Stroke",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","Deaths",-20473.5625556045,"PM25","Stroke",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","exac",-66989.8289896712,"PM25","Asthma",FALSE,"0-18","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","exac",-77744.5724215785,"PM25","Asthma",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","PTB",-193597.302309953,"PM25","PTB",FALSE,"Newborn","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","LBW",-157858.846920592,"PM25","LBW",FALSE,"Newborn","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","Absences",-56084657.6832594,"PM25","Absences",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","YLLs",-47056.3455730521,"PM25","LRI.child",FALSE,"0-4","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","Deaths.child",-526.776881001378,"PM25","LRI.child",FALSE,"0-4","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","YLLs",-131250.768836632,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","YLDs",-33356.858732798,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","Deaths",-7015.52258236167,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","YLDs",-25476.6149210376,"PM25","Diabetes",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","Deaths",-1572.10218018632,"PM25","Diabetes",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","YLLs",-10050.3928982582,"PM25","LC",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","Deaths",-381.495630837745,"PM25","LC",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","YLLs",-1887.4480920737,"PM25","Dementia",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","YLDs",-2425.38275298151,"PM25","Dementia",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","Deaths",-132.091781540786,"PM25","Dementia",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","YLLs",-232478.393480367,"PM25","IHD",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","Deaths",-9924.43689808587,"PM25","IHD",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","YLLs",-16196.9948006927,"PM25","LRI",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","Deaths",-812.414620249363,"PM25","LRI",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","YLLs",-218080.096673459,"PM25","Stroke",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","YLDs",-10384.7200733312,"PM25","Stroke",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","Deaths",-10729.5737760974,"PM25","Stroke",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","exac",-33926.1708728609,"PM25","Asthma",FALSE,"0-18","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","exac",-49817.4960042692,"PM25","Asthma",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","PTB",-76667.671738795,"PM25","PTB",FALSE,"Newborn","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","LBW",-40291.5597177516,"PM25","LBW",FALSE,"Newborn","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","Absences",-46720440.1156169,"PM25","Absences",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","YLLs",-236463.062142239,"PM25","LRI.child",FALSE,"0-4","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","Deaths.child",-2646.22051382306,"PM25","LRI.child",FALSE,"0-4","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","YLLs",-281891.353907339,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","YLDs",-65506.6085784782,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","Deaths",-14602.6464664981,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","YLDs",-108443.306937009,"PM25","Diabetes",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","Deaths",-4713.830318406,"PM25","Diabetes",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","YLLs",-36370.2504105311,"PM25","LC",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","Deaths",-1341.97627234489,"PM25","LC",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","YLLs",-123725.007288104,"PM25","Dementia",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","YLDs",-25381.4753076834,"PM25","Dementia",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","Deaths",-8431.30265628368,"PM25","Dementia",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","YLLs",-583252.56693437,"PM25","IHD",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","Deaths",-24003.711092579,"PM25","IHD",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","YLLs",-80575.0909818662,"PM25","LRI",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","Deaths",-3979.84558589615,"PM25","LRI",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","YLLs",-674558.236890802,"PM25","Stroke",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","YLDs",-37226.5839609364,"PM25","Stroke",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","Deaths",-32071.2853923499,"PM25","Stroke",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","exac",-101801.249906089,"PM25","Asthma",FALSE,"0-18","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","exac",-106649.291752299,"PM25","Asthma",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","PTB",-210766.593461,"PM25","PTB",FALSE,"Newborn","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","LBW",-341687.502188097,"PM25","LBW",FALSE,"Newborn","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","Absences",-65767507.0327819,"PM25","Absences",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","YLLs",-49558.9325764051,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","Deaths.child",-554.639221598572,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","YLLs",-72896.9588715885,"PM25","COPD",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","YLDs",-18252.2315554157,"PM25","COPD",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","Deaths",-3805.5383338066,"PM25","COPD",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","YLDs",-22263.7200788378,"PM25","Diabetes",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","Deaths",-1133.72594198596,"PM25","Diabetes",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","YLLs",-7496.06491260394,"PM25","LC",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","Deaths",-283.86837711655,"PM25","LC",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","YLLs",-11490.8181437445,"PM25","Dementia",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","YLDs",-5000.88256527071,"PM25","Dementia",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","Deaths",-790.11634911238,"PM25","Dementia",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","YLLs",-146761.2675556,"PM25","IHD",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","Deaths",-6134.19519282844,"PM25","IHD",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","YLLs",-16862.1695076886,"PM25","LRI",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","Deaths",-836.009440640016,"PM25","LRI",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","YLLs",-159607.976573447,"PM25","Stroke",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","YLDs",-8507.8648245345,"PM25","Stroke",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","Deaths",-7654.1082983604,"PM25","Stroke",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","exac",-25044.3665865678,"PM25","Asthma",FALSE,"0-18","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","exac",-29065.0625805029,"PM25","Asthma",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","PTB",-72376.9844220475,"PM25","PTB",FALSE,"Newborn","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","LBW",-59016.0460302377,"PM25","LBW",FALSE,"Newborn","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","Absences",-20967432.6399352,"PM25","Absences",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","YLLs",-17592.1686400698,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","Deaths.child",-196.937259224253,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","YLLs",-49068.5290452121,"PM25","COPD",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","YLDs",-12470.570695282,"PM25","COPD",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","Deaths",-2622.77605419922,"PM25","COPD",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","YLDs",-9524.51578232369,"PM25","Diabetes",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","Deaths",-587.73553994591,"PM25","Diabetes",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","YLLs",-3757.37224410329,"PM25","LC",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","Deaths",-142.623388863219,"PM25","LC",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","YLLs",-705.628640107438,"PM25","Dementia",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","YLDs",-906.73727182933,"PM25","Dementia",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","Deaths",-49.3829443942949,"PM25","Dementia",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","YLLs",-86912.8074752418,"PM25","IHD",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","Deaths",-3710.2831816341,"PM25","IHD",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","YLLs",-6055.29946123348,"PM25","LRI",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","Deaths",-303.723861915655,"PM25","LRI",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","YLLs",-81529.9571397079,"PM25","Stroke",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","YLDs",-3882.36155156472,"PM25","Stroke",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","Deaths",-4011.28623582005,"PM25","Stroke",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","exac",-12683.4099001726,"PM25","Asthma",FALSE,"0-18","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","exac",-18624.4337561775,"PM25","Asthma",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","PTB",-28662.4597393893,"PM25","PTB",FALSE,"Newborn","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","LBW",-15063.1313310494,"PM25","LBW",FALSE,"Newborn","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","Absences",-17466589.2865871,"PM25","Absences",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","YLLs",-88402.488882091,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","Deaths.child",-989.298190734277,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","YLLs",-105386.004283244,"PM25","COPD",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","YLDs",-24489.859786553,"PM25","COPD",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","Deaths",-5459.24712387926,"PM25","COPD",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","YLDs",-40541.8848465622,"PM25","Diabetes",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","Deaths",-1762.28087609,"PM25","Diabetes",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","YLLs",-13597.1370260857,"PM25","LC",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","Deaths",-501.702216918081,"PM25","LC",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","YLLs",-46254.9984853192,"PM25","Dementia",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","YLDs",-9488.94752681861,"PM25","Dementia",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","Deaths",-3152.07006363351,"PM25","Dementia",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","YLLs",-218050.879053792,"PM25","IHD",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","Deaths",-8973.86587049356,"PM25","IHD",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","YLLs",-30123.2611984581,"PM25","LRI",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","Deaths",-1487.87828412705,"PM25","LRI",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","YLLs",-252185.802284804,"PM25","Stroke",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","YLDs",-13917.2801236302,"PM25","Stroke",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","Deaths",-11989.9548988592,"PM25","Stroke",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","exac",-38058.7301097903,"PM25","Asthma",FALSE,"0-18","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","exac",-39871.1864043453,"PM25","Asthma",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","PTB",-78795.7800527187,"PM25","PTB",FALSE,"Newborn","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","LBW",-127740.989817526,"PM25","LBW",FALSE,"Newborn","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","Absences",-24587397.5266845,"PM25","Absences",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.5_1",22023269.5277475,"central","YLLs",-60771.2650018074,"PM25","LRI.child",FALSE,"0-4","Rajshahi","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.5_1",22023269.5277475,"central","Deaths.child",-680.122136694494,"PM25","LRI.child",FALSE,"0-4","Rajshahi","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
"scenario","BGD.5_1",22023269.5277475,"central","YLLs",-89389.3426494075,"PM25","COPD",FALSE,"25+","Rajshahi","BGD","0.6.1","gbd2021",2021,"gbd2023","0.6.1"
