"scenario","region_id","pop","estimate","Outcome","number","Pollutant","Cause","double_counted","AgeGrp","region_name","iso3","version","epi_version","pop_year","rr_sources","ref"
"scenario","BGD.3_1",48040141.5074719,"central","YLLs",-24380.8562209566,"PM25","LC",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","Deaths",-923.278302528832,"PM25","LC",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","YLLs",-61169.6770009611,"PM25","LRI",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","Deaths",-3032.73119336077,"PM25","LRI",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","YLDs",-115046.913648484,"PM25","Diabetes",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","Deaths",-5858.48501898316,"PM25","Diabetes",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","YLLs",-1620253.25015494,"PM25","NCD.LRI",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","Deaths",-72209.8215655285,"PM25","NCD.LRI",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","exac",-66989.8289896712,"PM25","Asthma",FALSE,"0-18","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","exac",-77744.5724215785,"PM25","Asthma",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","PTB",-193597.302309953,"PM25","PTB",FALSE,"Newborn","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","LBW",-157858.846920592,"PM25","LBW",FALSE,"Newborn","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"central","Absences",-56084657.6832594,"PM25","Absences",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","YLLs",-95613.6341840782,"PM25","LRI.child",FALSE,"0-4","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","Deaths.child",-1070.35621621963,"PM25","LRI.child",FALSE,"0-4","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","YLLs",-349875.678674636,"PM25","IHD",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","Deaths",-13546.4052767609,"PM25","IHD",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","YLLs",-255331.805495524,"PM25","Stroke",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","YLDs",-13372.7844250648,"PM25","Stroke",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","Deaths",-11087.0125950926,"PM25","Stroke",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","YLLs",-106140.769220373,"PM25","COPD",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","YLDs",-26975.2526103781,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","Deaths",-5673.36077323562,"PM25","COPD",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","YLLs",-12171.3656822617,"PM25","LC",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","Deaths",-462.004110298614,"PM25","LC",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","YLLs",-32910.6205952746,"PM25","LRI",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","Deaths",-1650.742601457,"PM25","LRI",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","YLDs",-53410.8134589657,"PM25","Diabetes",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","Deaths",-3295.85608388765,"PM25","Diabetes",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","YLLs",-981358.34601814,"PM25","NCD.LRI",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","Deaths",-44471.5296598871,"PM25","NCD.LRI",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","exac",-33926.1708728609,"PM25","Asthma",FALSE,"0-18","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","exac",-49817.4960042692,"PM25","Asthma",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","PTB",-76667.671738795,"PM25","PTB",FALSE,"Newborn","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","LBW",-40291.5597177516,"PM25","LBW",FALSE,"Newborn","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"low","Absences",-46720440.1156169,"PM25","Absences",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","YLLs",-280964.83597749,"PM25","LRI.child",FALSE,"0-4","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","Deaths.child",-3144.23278583499,"PM25","LRI.child",FALSE,"0-4","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","YLLs",-792055.875335954,"PM25","IHD",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","Deaths",-30383.4842250971,"PM25","IHD",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","YLLs",-699325.282476951,"PM25","Stroke",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","YLDs",-41448.6245786841,"PM25","Stroke",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","Deaths",-30228.9047652288,"PM25","Stroke",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","YLLs",-279660.921081161,"PM25","COPD",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","YLDs",-64988.2950932301,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","Deaths",-14487.1047105113,"PM25","COPD",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","YLLs",-43539.4607155684,"PM25","LC",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","Deaths",-1606.5031868482,"PM25","LC",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","YLLs",-95739.127356701,"PM25","LRI",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","Deaths",-4728.84285658291,"PM25","LRI",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","YLDs",-195322.940324514,"PM25","Diabetes",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","Deaths",-8490.32756366158,"PM25","Diabetes",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","YLLs",-2393877.23326711,"PM25","NCD.LRI",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","Deaths",-105157.071616214,"PM25","NCD.LRI",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","exac",-101801.249906089,"PM25","Asthma",FALSE,"0-18","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","exac",-106649.291752299,"PM25","Asthma",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","PTB",-210766.593461,"PM25","PTB",FALSE,"Newborn","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","LBW",-341687.502188097,"PM25","LBW",FALSE,"Newborn","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.3_1",48040141.5074719,"high","Absences",-65767507.0327819,"PM25","Absences",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","YLLs",-67211.852136187,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","Deaths.child",-752.20202318807,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","YLLs",-207346.142062965,"PM25","IHD",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","Deaths",-7969.15706999814,"PM25","IHD",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","YLLs",-172407.531953084,"PM25","Stroke",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","YLDs",-9976.39540947468,"PM25","Stroke",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","Deaths",-7416.11700482373,"PM25","Stroke",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","YLLs",-67922.4341742802,"PM25","COPD",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","YLDs",-17006.6902041867,"PM25","COPD",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","Deaths",-3545.84650686192,"PM25","COPD",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","YLLs",-9114.8628097884,"PM25","LC",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","Deaths",-345.170611997252,"PM25","LC",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","YLLs",-22868.4837369896,"PM25","LRI",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","Deaths",-1133.79647195034,"PM25","LRI",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","YLDs",-43010.6648056989,"PM25","Diabetes",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","Deaths",-2190.21377827299,"PM25","Diabetes",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","YLLs",-605736.974880391,"PM25","NCD.LRI",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","Deaths",-26995.8778774697,"PM25","NCD.LRI",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","exac",-25044.3665865678,"PM25","Asthma",FALSE,"0-18","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","exac",-29065.0625805029,"PM25","Asthma",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","PTB",-72376.9844220475,"PM25","PTB",FALSE,"Newborn","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","LBW",-59016.0460302377,"PM25","LBW",FALSE,"Newborn","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"central","Absences",-20967432.6399352,"PM25","Absences",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","YLLs",-35745.4697421193,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","Deaths.child",-400.156170891989,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","YLLs",-130802.166367715,"PM25","IHD",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","Deaths",-5064.36790178586,"PM25","IHD",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","YLLs",-95456.6302748149,"PM25","Stroke",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","YLDs",-4999.45917873747,"PM25","Stroke",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","Deaths",-4144.91590692378,"PM25","Stroke",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","YLLs",-39681.0735932041,"PM25","COPD",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","YLDs",-10084.7863821796,"PM25","COPD",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","Deaths",-2121.0044737489,"PM25","COPD",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","YLLs",-4550.30485378207,"PM25","LC",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","Deaths",-172.72174712677,"PM25","LC",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","YLLs",-12303.743108623,"PM25","LRI",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","Deaths",-617.135518547566,"PM25","LRI",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","YLDs",-19967.8072347276,"PM25","Diabetes",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","Deaths",-1232.16657254311,"PM25","Diabetes",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","YLLs",-366884.02614456,"PM25","NCD.LRI",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","Deaths",-16625.8267600498,"PM25","NCD.LRI",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","exac",-12683.4099001726,"PM25","Asthma",FALSE,"0-18","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","exac",-18624.4337561775,"PM25","Asthma",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","PTB",-28662.4597393893,"PM25","PTB",FALSE,"Newborn","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","LBW",-15063.1313310494,"PM25","LBW",FALSE,"Newborn","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"low","Absences",-17466589.2865871,"PM25","Absences",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","YLLs",-105039.622525982,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","Deaths.child",-1175.48170684385,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","YLLs",-296112.678568219,"PM25","IHD",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","Deaths",-11358.9649143283,"PM25","IHD",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","YLLs",-261445.04325139,"PM25","Stroke",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","YLDs",-15495.7038122554,"PM25","Stroke",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","Deaths",-11301.1748778693,"PM25","Stroke",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","YLLs",-104552.149678927,"PM25","COPD",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","YLDs",-24296.0865955016,"PM25","COPD",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","Deaths",-5416.05146064755,"PM25","COPD",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","YLLs",-16277.369737879,"PM25","LC",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","Deaths",-600.596468758253,"PM25","LC",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","YLLs",-35792.385774996,"PM25","LRI",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","Deaths",-1767.89336256994,"PM25","LRI",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","YLDs",-73022.1198356495,"PM25","Diabetes",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","Deaths",-3174.13671823474,"PM25","Diabetes",TRUE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","YLLs",-894958.830278907,"PM25","NCD.LRI",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","Deaths",-39313.3150277556,"PM25","NCD.LRI",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","exac",-38058.7301097903,"PM25","Asthma",FALSE,"0-18","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","exac",-39871.1864043453,"PM25","Asthma",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","PTB",-78795.7800527187,"PM25","PTB",FALSE,"Newborn","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","LBW",-127740.989817526,"PM25","LBW",FALSE,"Newborn","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.4_1",17959963.9666078,"high","Absences",-24587397.5266845,"PM25","Absences",FALSE,"25+","Khulna","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.5_1",22023269.5277475,"central","YLLs",-82418.0236556417,"PM25","LRI.child",FALSE,"0-4","Rajshahi","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.5_1",22023269.5277475,"central","Deaths.child",-922.382022969989,"PM25","LRI.child",FALSE,"0-4","Rajshahi","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.5_1",22023269.5277475,"central","YLLs",-254256.633291775,"PM25","IHD",TRUE,"25+","Rajshahi","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.5_1",22023269.5277475,"central","Deaths",-9772.11838441524,"PM25","IHD",TRUE,"25+","Rajshahi","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.5_1",22023269.5277475,"central","YLLs",-211413.427770572,"PM25","Stroke",TRUE,"25+","Rajshahi","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.5_1",22023269.5277475,"central","YLDs",-12233.4791665922,"PM25","Stroke",FALSE,"25+","Rajshahi","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.5_1",22023269.5277475,"central","Deaths",-9093.95720115094,"PM25","Stroke",TRUE,"25+","Rajshahi","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.5_1",22023269.5277475,"central","YLLs",-83289.3694877158,"PM25","COPD",TRUE,"25+","Rajshahi","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.5_1",22023269.5277475,"central","YLDs",-20854.3248103436,"PM25","COPD",FALSE,"25+","Rajshahi","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.5_1",22023269.5277475,"central","Deaths",-4348.06737195205,"PM25","COPD",TRUE,"25+","Rajshahi","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.5_1",22023269.5277475,"central","YLLs",-11177.0313538288,"PM25","LC",TRUE,"25+","Rajshahi","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.5_1",22023269.5277475,"central","Deaths",-423.262843689816,"PM25","LC",TRUE,"25+","Rajshahi","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.5_1",22023269.5277475,"central","YLLs",-28042.3046486633,"PM25","LRI",TRUE,"25+","Rajshahi","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.5_1",22023269.5277475,"central","Deaths",-1390.30932009647,"PM25","LRI",TRUE,"25+","Rajshahi","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.5_1",22023269.5277475,"central","YLDs",-52741.5013384585,"PM25","Diabetes",FALSE,"25+","Rajshahi","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.5_1",22023269.5277475,"central","Deaths",-2685.73302552137,"PM25","Diabetes",TRUE,"25+","Rajshahi","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.5_1",22023269.5277475,"central","YLLs",-742780.368909221,"PM25","NCD.LRI",FALSE,"25+","Rajshahi","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.5_1",22023269.5277475,"central","Deaths",-33103.4903933587,"PM25","NCD.LRI",FALSE,"25+","Rajshahi","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.5_1",22023269.5277475,"central","exac",-30710.4644816206,"PM25","Asthma",FALSE,"0-18","Rajshahi","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.5_1",22023269.5277475,"central","exac",-35640.812433777,"PM25","Asthma",FALSE,"25+","Rajshahi","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
"scenario","BGD.5_1",22023269.5277475,"central","PTB",-88751.7279264004,"PM25","PTB",FALSE,"Newborn","Rajshahi","BGD","0.6.1","gbd2021",2021,"fusion","0.6.1"
