iso3,country,region,income_group,pop,location_level,location_name,location_id,estimate,Asthma.Inci.1to18,Asthma.Prev.1to18,exac.0to17,exac.18to99,PTB,LBW,COPD_Deaths,COPD_YLLs,AllCause_Deaths,AllCause_YLLs,Absences,NCD.LRI_Deaths,NCD.LRI_YLDs,NCD.LRI_YLLs,LRI.child_YLLs,LRI.child_Deaths,AllCause_YLDs,COPD_YLDs,Diabetes_Deaths,Diabetes_YLDs,Diabetes_YLLs,IHD_Deaths,IHD_YLDs,IHD_YLLs,LRI_Deaths,LRI_YLDs,LRI_YLLs,Stroke_Deaths,Stroke_YLDs,Stroke_YLLs,LC_Deaths,LC_YLDs,LC_YLLs,TotCV_Deaths,TotResp_Deaths,OthCV_Deaths,OthResp_Deaths,TotCV_YLDs,TotResp_YLDs,OthCV_YLDs,OthResp_YLDs,TotCV_YLLs,TotResp_YLLs,OthCV_YLLs,OthResp_YLLs
ROU,Romania,Europe & Central Asia,High income,19237066.402878,3,Romania,52,high,336.637466714381,1339.0191523142,228.88455015892,731.22759496716,83.6748962402344,78.57170976,47.9080597663698,820.032180378967,1564.28879960474,28832.6824800202,424172.495399714,1507.8988406778,11959.6765264873,27026.3810789212,205.75745435311,2.33606574656702,14518.4812102295,289.696691365038,14.7601496601374,900.342769080779,287.381549095095,428.007620551073,244.131785109239,6559.6278294279,38.9015274961933,9.15288079206297,843.278494611462,328.851810024029,616.163928025847,4991.76926909842,71.295339460194,21.0397446739035,1763.93396896255,911.224764585744,52.8630004755133,154.365334010643,4.95494070914347,1160.69306505293,474.10546058685,300.397351917839,184.408769221811,13979.8019325806,919.922201947879,2428.40483405423,99.8900215689115
SMR,San Marino,Europe & Central Asia,High income,33099.7639360707,3,San Marino,396,central,187.983933464301,1207.08299031985,222.078914042932,670.207124221365,76.4045239448547,22.17094576,27.3225341400854,340.926184801348,899.283181512,13243.3279253863,465830.991323076,852.870316257959,9900.31419035545,12249.9805947934,4.59542322495029,0.0526163049968972,11173.8082759357,344.00131839715,13.6612436582824,550.294983084851,179.661085469452,111.82114297392,78.4961688822375,1411.16118935251,23.3649004444787,3.33259521520212,249.00302126458,86.8999390006371,182.11562054877,1006.62846576314,62.5648156079529,16.4491142928583,1241.63257447527,297.13061769738,31.6809000174196,98.4095357228228,4.35836587733423,548.928690190705,506.869351271363,288.316900759697,162.868032874213,3580.99916249253,408.603304918522,1163.20950737688,67.6771201171741
SMR,San Marino,Europe & Central Asia,High income,33099.7639360707,3,San Marino,396,low,94.6445004946587,757.507629377296,222.078914042932,670.207124221365,76.4045239448547,22.17094576,18.1126146517861,216.131963564214,647.741049492607,8979.94497992245,465830.991323076,612.151925580652,7327.6491049151,8276.33953473659,3.08525357876786,0.0353682865540801,8285.03461988698,264.263883232006,8.87701507381233,355.128118308228,111.305359270771,75.634937624294,49.0101269016428,908.586282686634,15.6616671748255,2.01848929824531,162.392164714344,59.7125849223567,128.212303442435,656.918872587467,39.4406683736572,9.43030947739551,755.883978188539,209.408897407394,22.0109527619636,74.0613748607438,3.89833811017749,390.966960065743,385.616963708231,213.744529721665,121.353080476225,2418.72656291836,275.153212505223,853.221407644261,59.0212489410094
SMR,San Marino,Europe & Central Asia,High income,33099.7639360707,3,San Marino,396,high,317.113611167537,1811.80158609304,222.078914042932,670.207124221365,76.4045239448547,22.17094576,38.6402243190646,503.781852513018,1189.10176496223,18707.1891558884,465830.991323076,1129.8419006925,12840.7391203627,17273.4618348582,6.58902729265611,0.0754698698122817,14515.5412069243,422.781647016605,19.5140250401875,796.577698229568,269.164386409289,153.176411094976,116.585799733873,2043.99093096638,32.1275460247315,5.08606301107206,361.128951751796,119.101155926057,240.292461676509,1447.38061037444,92.9366362646819,26.0284505181332,1902.87929908755,392.503827759258,43.5428583989757,120.226260738225,4.90263407991112,721.198981835639,640.365481165907,364.320720425258,217.583834149302,4961.74555271851,584.234939882624,1470.3740113777,80.4530873696058
SVK,Slovak Republic,Europe & Central Asia,High income,5437222.74647157,3,Slovakia,54,central,155.900017753317,615.898443529455,158.162351645068,518.391357394564,96.1141061782837,80.58480612,18.5794115346482,321.827792513327,988.481485993878,18402.5190435454,466876.21540931,941.581718715926,8935.4623617454,17022.8721586878,39.910927883366,0.453888234484619,11028.0114879867,166.169778535296,14.0994906837174,657.643219592503,261.353989308726,326.836304412325,156.165620252502,4902.87728857721,33.2219549853489,5.32520900831909,545.878029093607,108.018803480538,356.834633780519,1740.61264898075,46.4871722838407,14.465620704701,1075.26123198977,492.251149291294,21.0184015171044,57.3960413984299,2.44605622882116,769.587030302466,258.790455897943,256.586776269446,92.6206773626462,7659.7628401276,374.309002234327,1016.27290256964,52.4812097209996
SVK,Slovak Republic,Europe & Central Asia,High income,5437222.74647157,3,Slovakia,54,low,84.1670709619293,369.240477275868,158.162351645068,518.391357394564,96.1141061782837,80.58480612,13.7885156224948,233.588575564652,810.297167941464,14746.6653809761,466876.21540931,769.145910871894,6598.76355145865,13582.7356930572,28.0616377188992,0.319137408410324,8153.68458067305,124.245553577144,10.2397573150219,423.334100323509,185.980609643273,258.236594284679,98.0438815065863,3805.08777707821,24.4574777048202,3.27958624256185,386.399708085593,82.6702258855419,252.84593603584,1311.64937561678,33.9361690818962,8.33695438709086,775.016321201805,394.619651916522,16.2345718513159,53.712831746301,2.43898998245613,557.635961072613,195.057469839335,206.746143530186,70.8119162621909,6060.78151556381,285.427507770333,944.044362868817,51.838932205681
SVK,Slovak Republic,Europe & Central Asia,High income,5437222.74647157,3,Slovakia,54,high,255.650828249719,981.168151980864,158.162351645068,518.391357394564,96.1141061782837,80.58480612,25.1008079091583,439.64969552744,1198.96659006289,22821.5037313325,466876.21540931,1143.38478795317,11600.5878068558,21128.1404669961,54.1406700575046,0.614723158127582,14345.3955725953,208.322698588364,18.7840430573418,957.498620639284,353.86890686776,397.981703775255,232.932367792396,6136.7227033483,44.0289084783655,8.05241498145707,748.108634881926,135.937036574353,466.000116507474,2251.46023967916,62.411601972291,22.7009988844301,1459.54890714697,596.341437215367,27.7489992179658,62.4226968657591,2.64819130880754,995.437501627466,326.060798779302,296.505017327595,117.738100190938,9459.779764844,496.525200463227,1071.59682181654,56.8755049357877
SVN,Slovenia,Europe & Central Asia,High income,2074270.56523939,3,Slovenia,55,central,200.045674043263,838.207138572561,150.412611174469,512.441032434611,68.2550074,57.79557288,27.5130709613359,371.688589745505,995.076800268376,15770.8208357571,456982.648352007,929.671620053123,9703.19503095136,14342.7253625831,3.60270523379977,0.0410243745044001,12146.9210099539,213.831936931639,16.6583007829541,754.781562784646,248.315388426727,143.627072334075,163.208171894416,1962.88637155509,33.3228816502177,4.59012160945835,373.545812338764,98.7708582852785,271.588116612265,1263.66833909666,61.1723768973715,16.0117110402512,1315.85940846303,375.725684187005,30.7641282157641,133.327753567652,3.25105725442821,727.900271703295,370.753450945451,293.103983196613,156.921514013812,4784.83898023404,425.339480614484,1558.28426958229,53.6508908689794
SVN,Slovenia,Europe & Central Asia,High income,2074270.56523939,3,Slovenia,55,low,105.534235033943,504.69521462994,150.412611174469,512.441032434611,68.2550074,57.79557288,20.4784485924079,274.394683595851,810.03323456907,12516.3511864334,456982.648352007,753.131432055793,7176.21292518868,11340.1184956437,2.34877323147044,0.0267376746893351,9016.52191187289,161.211127158902,12.3399954617072,486.056030777345,181.485229714282,109.040778966131,101.476013524037,1483.57798275161,24.6890278998566,2.81936036403311,270.476247712725,72.4187474223268,191.372160056477,917.041721676322,45.7459742287195,9.37789666292808,974.811454705681,293.872947739138,23.5812536544511,112.41342135068,3.10280506204316,522.287270326556,277.924908149429,229.439096746043,116.713780990528,3733.22548085905,321.62251360989,1332.60577643112,47.2278300140396
SVN,Slovenia,Europe & Central Asia,High income,2074270.56523939,3,Slovenia,55,high,333.727218507064,1327.02000251982,150.412611174469,512.441032434611,68.2550074,57.79557288,35.49661532866,489.061702193654,1236.68840036628,20132.3617634291,456982.648352007,1154.63050537974,12586.2952734246,18289.4668609286,5.09327621857387,0.0580045504883165,15786.976093647,267.511437943784,21.6127333041835,1090.59182252153,330.339054774202,191.068932756239,248.70667902122,2593.52054383982,42.8980566938298,6.88909384642208,500.459156912818,133.501009649896,355.510256235234,1716.16995705762,80.565092678014,24.4881861745583,1753.38840491801,464.987489200022,39.2095712167375,140.417546793888,3.71295588807748,948.709971802105,475.996528795427,344.493036545652,208.485090851643,6095.48982742858,550.727273750773,1785.79932653114,61.6655715571189
ESP,Spain,Europe & Central Asia,High income,46021217.7361228,3,Spain,92,central,156.268420876782,820.038881163722,353.858378832458,1266.27882022032,51.1251976,65.3714651,67.8704756181734,754.81292900845,923.782640354234,13198.0372065516,458584.100212007,884.006784829859,10492.1755086302,12338.2815073463,4.1557496622558,0.0473086131759778,11808.5435424953,341.52462963647,21.7497804704014,809.112011005102,253.60720129757,116.457600273236,87.65338338085,1520.70328283133,30.7040061769921,3.43559065643686,329.975231441484,80.5074255165153,180.325193263258,921.041213886089,53.2570939990173,16.272364697216,1121.01286720824,285.369418810925,79.3753224156366,83.3445042096315,11.5048467974632,489.077754330011,500.210371751211,221.099177685903,158.685742114741,3463.34459576037,910.405973294287,981.719746711955,150.189448958882
ESP,Spain,Europe & Central Asia,High income,46021217.7361228,3,Spain,92,low,81.0925400790344,495.507562968509,353.858378832458,1266.27882022032,51.1251976,65.3714651,52.0741297089569,596.710118761583,909.248492536656,12960.2431723201,458584.100212007,861.67493941558,7768.90581015842,12014.8451447571,3.09844652752059,0.0352501848650153,8781.84060575385,258.1074519043,17.7271670309568,518.900639264989,208.12815609861,97.7243742828974,54.3386172933905,1315.81548567197,24.0820386828652,2.10330775510176,259.002859534547,64.3724084388525,127.234669513269,732.530283900508,46.1008432743592,9.58386133599838,974.870258955705,242.232724976577,62.0697596570688,80.1359422548267,9.99562994811192,349.296993314897,380.286057289988,167.723706508238,122.178605385688,3030.06551628443,746.899567720465,925.562453282659,149.96718143463
ESP,Spain,Europe & Central Asia,High income,46021217.7361228,3,Spain,92,high,264.434045729388,1264.40200481379,353.858378832458,1266.27882022032,51.1251976,65.3714651,81.6804770122092,910.174700258771,939.261860725097,13451.4177355793,458584.100212007,907.744307814525,13640.217933738,12678.5460858827,5.41640550414015,0.0616545815531927,15320.0840810804,422.155666424653,25.040669593232,1193.80369844253,294.932067301885,131.98812341224,130.852756151991,1704.95498947959,36.4315938480849,5.22587530039794,398.848787163682,94.8067215044411,235.684162683967,1103.09812544354,60.2740388483983,24.9164485452746,1270.17394445649,310.139349126312,93.6174805330856,88.4043930211731,11.9370035208764,640.93351606547,625.42018031021,274.396597229512,203.264513885558,3733.61556820579,1060.1418816934,1021.60009904295,155.593044285837
SWE,Sweden,Europe & Central Asia,High income,10222545.7537205,3,Sweden,93,central,250.824665673347,1521.50871772377,220.222805965985,780.843186453321,66.6483672,27.5174830199999,37.0484482083579,484.714279446505,906.873348673019,12757.5193562604,485856.458965628,853.441938787625,9690.07739451956,11794.0060675899,4.61787147373282,0.0525755608027433,11077.2679478205,391.228101850814,19.3822124054862,492.494262505047,256.039205047735,185.573078479507,177.062676333782,2268.53820791755,27.7329125228133,4.01155567257315,289.208695560357,82.1246966880186,245.270808937197,940.017398932843,42.4029248020792,9.55537243284352,782.465976636266,352.684819337648,43.7293643110707,80.68534503664,6.51745104992969,768.451643866693,619.018451696967,346.118158595713,227.790349846152,4175.01020144905,581.415474816315,966.454594598649,92.7647839176265
SWE,Sweden,Europe & Central Asia,High income,10222545.7537205,3,Sweden,93,low,127.67122098182,923.18076807462,220.222805965985,780.843186453321,66.6483672,27.5174830199999,28.2255411264914,367.84419525335,896.57649064994,12594.28574912,485856.458965628,835.083846723671,7193.11496851417,11541.7368684662,3.26848718887173,0.0372579168513105,8241.69505193741,294.492232794335,16.2013851908612,328.626622923219,215.307255265007,159.581243919502,109.905434796054,2000.31959314567,22.4879154847538,2.55740625132458,233.508532577591,68.0457270550527,169.06806021934,783.649044578532,37.4207362143558,6.09256622478068,692.973074309586,308.312316011195,33.2074501908628,76.2100706464103,4.98190906437141,544.452814273379,463.117392201565,265.479319257985,168.625159407229,3759.84642442515,438.121031871809,837.563641997283,70.2768366184591
SWE,Sweden,Europe & Central Asia,High income,10222545.7537205,3,Sweden,93,high,425.720034725862,2327.91151674638,220.222805965985,780.843186453321,66.6483672,27.5174830199999,43.1461167151374,564.190979142147,918.083316092108,12935.1598387156,485856.458965628,874.01281899521,12507.0000319207,12073.6920954805,5.98732884542259,0.0680918561057053,14320.5673695593,486.600098005292,22.0581566769072,692.997714773655,295.166474036387,207.820760590633,264.620004407359,2514.444736673,32.020178806223,5.87926043001851,341.221883403794,95.0632027111014,329.475562624981,1096.1478738324,47.1983235637006,13.7760918040335,874.313075131478,379.094033948144,49.663567765067,84.9870441701231,6.6809161027128,1015.86917948864,788.910022645131,421.773612456296,302.309924639839,4448.15625250268,656.955763059773,975.87778670095,96.7011953698094
CHE,Switzerland,Europe & Central Asia,High income,8775203.81064796,3,Switzerland,94,central,187.013741006233,1184.56402398957,205.597051524981,685.807686050271,71.9253635406494,64.7422499999999,29.9864448881742,395.369450761317,786.107006925498,11097.9441594926,524190.809542138,733.953229422628,9996.39253763377,10144.3821958072,4.52783006136342,0.0515160712377121,11589.7510687558,282.480967859761,15.6069699752152,547.143364546849,195.977741660625,140.936478154285,82.0962305116282,1641.12298853223,22.089053023028,2.5958692966368,223.48039124105,55.5925275125625,159.258663417392,619.653784816171,43.6356239741986,12.1852550556151,873.502398513058,272.952395313292,34.9805496407571,68.6992480040457,4.99410475258298,424.590047738943,483.987422467221,183.235153809923,201.50645460746,3088.78112509833,470.600226010968,791.653744079801,75.2307752496508
CHE,Switzerland,Europe & Central Asia,High income,8775203.81064796,3,Switzerland,94,low,98.3574872915825,740.029178600469,205.597051524981,685.807686050271,71.9253635406494,64.7422499999999,24.2584140498916,323.966773777597,770.149143534832,10840.4688838135,524190.809542138,710.995895962424,7399.07289502725,9821.1272376772,3.39572548029604,0.0386619261951049,8595.62013977739,216.301616481621,12.5632783687382,354.293915029204,158.892414661303,116.054124774922,52.1266015206666,1391.58583070591,17.2947542347636,1.54994586061681,174.274744903397,43.4424986525083,111.988967139344,484.002672217463,37.4060731340111,7.08430820989213,754.343881983755,228.16989242638,28.9579243953116,68.6732689989499,4.69951034541997,308.657121806575,359.131230810092,144.541553146564,142.829614328471,2667.24224700318,394.444022317177,720.722735536109,70.4772485395801
CHE,Switzerland,Europe & Central Asia,High income,8775203.81064796,3,Switzerland,94,high,316.055766441346,1773.30659534422,205.597051524981,685.807686050271,71.9253635406494,64.7422499999999,35.4335982841285,466.580295674925,803.224056316954,11374.7105561529,524190.809542138,757.854025251111,12962.4851324267,10487.3274223593,5.92270743213298,0.0673913923926558,15042.178832314,350.520162415782,18.0633331874387,801.175836634554,230.753764544003,162.427467468355,120.290516408712,1864.76688097462,26.1580180882246,4.00897717134691,270.297586819013,67.161990663391,211.215912289627,762.600635611817,49.5364344556875,19.1238062352967,993.325974378671,298.288706135792,40.6049555256508,76.4233896464441,5.17135724152224,553.653798267526,622.543225605403,222.147369569187,272.023063189622,3348.09025212254,541.814623192615,828.004351749924,75.2343275176895
GBR,United Kingdom,Europe & Central Asia,High income,67220446.9393551,3,United Kingdom,95,central,320.275387715919,1842.55539402779,534.035049371012,1334.57427292822,77.5204401016235,76.475091,65.3511743824856,909.48210576382,912.497740029294,14076.6411781149,467809.348015736,879.637705541569,10545.8855903863,13355.1049263098,12.9333123204165,0.14732386738231,11744.6637582858,406.765043708117,9.0216155821723,788.723393000301,126.61565541577,138.840611458687,79.2027118741749,2025.25884931118,62.0068087853281,4.3935627779243,678.397362016425,75.1902752159636,154.936443488149,922.261457522461,63.7000722410359,18.6177290029715,1164.04126854609,279.28983404358,77.0118090835658,65.2589473689287,8.97439616291955,464.345713117484,677.379275757585,230.20655775516,270.614232049468,3832.93819273356,1088.37476104292,882.791802370951,141.292813321552
GBR,United Kingdom,Europe & Central Asia,High income,67220446.9393551,3,United Kingdom,95,low,165.804990616168,1182.25803958209,534.035049371012,1334.57427292822,77.5204401016235,76.475091,55.621129583872,783.571455493204,905.092346338079,13947.0592931739,467809.348015736,861.202853296127,7816.67389765411,13135.5097868851,10.351914632597,0.117974851974088,8726.60142101708,317.610820369541,7.96767099245371,532.34442063523,114.400918304504,124.826571825118,50.4919255784977,1877.578647168,53.5567445110131,2.95695040356126,604.452949323533,65.1351788854064,108.955474982451,823.8033463819,58.9673665899773,12.9908227142293,1095.57019711071,249.033348778769,64.5955257467916,59.0715980682443,8.9132290713123,333.528117905593,511.838053935397,174.080717344644,194.227233565856,3530.71762259832,924.864268814756,829.335629048412,140.490815943553
GBR,United Kingdom,Europe & Central Asia,High income,67220446.9393551,3,United Kingdom,95,high,534.472730793613,2716.56518938006,534.035049371012,1334.57427292822,77.5204401016235,76.475091,73.3824835897843,1012.34112559318,920.205883526795,14210.4025597325,467809.348015736,898.849328074307,13621.879831987,13584.4196056136,15.7297961550617,0.179061534856215,15176.4752891355,491.501224512563,9.68284593096918,1097.81005340186,135.58985639526,147.014527825296,116.64915356266,2129.35709634343,66.697126827911,6.20788496876399,725.09503776855,80.8243431027778,204.786982297628,985.45337624541,67.1105026406707,24.7170688735384,1220.42578737399,295.018194796874,82.2957126610966,67.1793238688002,11.6606347010802,611.375542688098,853.121225121698,289.93940682781,361.620000609135,3997.60227495979,1152.83194153673,885.417885899914,178.892655279104
TJK,Tajikistan,Europe & Central Asia,Low income,9492413.68581269,3,Tajikistan,39,central,275.395310210287,1053.06161573807,361.215031654664,360.832053192038,319.982741088867,173.0396902667,11.5840970077517,275.494438752907,395.44682865272,10228.9880969021,233278.633612665,369.471569334457,3924.70040653966,9161.74879215313,1819.4646989655,20.7055737606155,4900.56799903741,58.0699802249227,15.4325619969615,306.389422465029,418.13981274541,141.690440904621,34.0636089875542,3094.60612772631,10.4818973742845,2.88974837003807,299.135181764559,61.821076603061,90.4524795933137,1413.02493613376,6.02510755080572,1.45293602317064,171.252811159299,228.535232980514,16.9247508747535,25.0257186963394,5.34065386700182,185.894253259033,95.553288389584,61.378164678165,37.4833081646613,5085.54182369914,404.960776159876,599.639534264279,129.466337406969
TJK,Tajikistan,Europe & Central Asia,Low income,9492413.68581269,3,Tajikistan,39,low,141.754630661369,625.677136614693,361.215031654664,360.832053192038,319.982741088867,173.0396902667,7.97545409738411,188.784423927808,330.698532588015,8417.1601370227,233278.633612665,307.191272945089,2869.28254691733,7470.40270024001,1272.3221814881,14.4632620565885,3613.69476443714,42.5574958314474,11.3333530852933,194.036191159799,304.489101295802,115.854981692483,20.5043575711737,2476.4273760563,7.56696617564559,1.72354204192637,211.555269848093,47.2796663149946,62.6582735558993,1057.96420536768,4.37462750926761,0.777248959964264,122.860134424668,189.672310019775,12.897040231267,25.023715472832,4.92158613388285,131.934379953657,70.8400981004627,48.7717488265841,28.2826022690152,4139.06179939796,305.968935626031,577.910759839063,117.184511698223
TJK,Tajikistan,Europe & Central Asia,Low income,9492413.68581269,3,Tajikistan,39,high,463.032883386766,1667.29256601839,361.215031654664,360.832053192038,319.982741088867,173.0396902667,18.6880644718047,427.644570490664,478.901356025048,12607.1067225064,233278.633612665,447.751188196275,5149.9220770295,11317.7758850014,2528.09639524794,28.7536167455096,6397.457565423,75.2219424200614,20.5216476151107,448.161381919377,561.766348318481,172.137771409228,52.5507397789787,3845.69359870891,14.7320856607947,4.45085189641145,429.517930298849,78.4111183254095,120.88039681742,1827.58265014791,8.11425436070652,2.39085778743031,233.304436176651,275.574608430977,25.1833958568349,26.5376620122977,6.49533138503014,244.160821479022,122.333495490645,70.7296848826229,47.1115530705835,6272.9157831211,587.203329409771,604.670217973982,159.558758919107
KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,6535458.86038997,3,Kyrgyzstan,37,central,286.635428318937,1112.38940859546,308.744410010653,494.692648070174,281.900207519531,149.87914618,21.7550851002736,406.586153930453,466.4654207245,11339.0562571835,368638.940109042,428.303456039947,4661.18414572826,9768.38861280108,549.549504556271,6.2660877330591,5606.21461969403,109.6822753157,4.4607072245913,216.611617679743,117.450912864429,175.272874830506,44.4403314778378,3144.48749371821,4.53709415113335,1.97505482089814,117.621800758333,69.7629743908864,142.695518197278,1587.35821924675,8.51028419511995,2.05144718568782,229.342047723174,265.850264095418,22.897376962942,20.8144148740265,1.24812690707797,263.400907746428,155.729812497342,76.2650580713127,46.0475371816421,5305.70013821319,437.477524471338,573.854425248232,30.891370540885
KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,6535458.86038997,3,Kyrgyzstan,37,low,148.416069521985,663.479528827019,308.744410010653,494.692648070174,281.900207519531,149.87914618,17.6759992045758,327.074416244213,418.776417633733,10073.4960689732,368638.940109042,384.182402274266,3427.9790242888,8647.10746502844,432.743774213727,4.9393759317109,4139.44957204101,81.0377033965192,3.54792435595493,137.581566574723,92.5518944901813,151.604555725264,27.1166922536925,2709.9847738643,3.47837699567902,1.15401269364428,86.7166261390126,57.7008915734372,99.4791309291303,1294.47998095525,6.8611439079033,1.11600898578682,182.687083960767,233.965198452147,18.9241261116538,17.3696844085055,1.14229186266843,188.095501394058,116.008940560302,61.4996782112348,34.9712371637828,4659.67704296184,356.671869034105,482.269304449051,29.5974527898923
KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,6535458.86038997,3,Kyrgyzstan,37,high,485.789114817108,1802.57520403443,308.744410010653,494.692648070174,281.900207519531,149.87914618,27.3010659893196,519.824466176267,518.063903458538,12721.5771419744,368638.940109042,476.555914373916,6096.53405126473,11002.388233137,655.581368674095,7.47430823442404,7306.64008555443,140.146982797695,5.49401131296798,317.195994075563,146.236030585798,197.32404803967,67.6585381581478,3588.7241673614,5.8141002461989,3.07201118776432,155.590115835959,82.6635145832985,188.150303102699,1912.18701247131,10.3334671539426,3.27318527824623,281.476360993665,297.357247031474,28.924568398836,24.6597511534462,1.6235024095164,341.704099824315,197.861057300913,85.8952585634683,57.7140745032183,5983.18048428176,561.773004606355,655.212288142291,41.9485384300876
MDA,Moldova,Europe & Central Asia,Lower middle income,3688191.08465017,3,Republic of Moldova,61,central,172.505149819846,723.57445849021,193.071202835344,561.983205974969,88.0329637527466,50.51073933,24.9750427471759,437.704663268196,1085.15818840112,22575.8912796128,319677.485305287,1019.6614514646,8603.95493866697,20243.5323686021,156.862659966199,1.77750694070976,10476.1737842256,140.168353081238,7.28988357310349,556.393799238385,164.260390160199,416.285340652991,125.881500522524,6711.30859300715,21.2217603619624,7.00435165603224,605.661825309477,152.264131079627,303.331394075062,2800.31125152857,27.9374818436309,6.73491996981889,731.516747509868,634.519144875561,26.2801542571185,65.969673142943,1.3729104665702,609.187620274134,217.313361098871,179.974725676549,77.1450080176325,10730.6695364209,467.74290280698,1219.04969188521,30.0382395387837
MDA,Moldova,Europe & Central Asia,Lower middle income,3688191.08465017,3,Republic of Moldova,61,low,89.8412862132858,429.795739462018,193.071202835344,561.983205974969,88.0329637527466,50.51073933,20.4112704995642,353.533737699052,976.385709584046,20100.2921433342,319677.485305287,915.91261716531,6368.57221526432,17940.7547159243,116.135394809412,1.31743636674793,7769.00904256811,100.982798225421,5.81889479134385,352.922763230415,129.626385645436,354.34989068834,78.2094894069392,5746.60146093567,16.4709597575691,4.30990397868308,465.104996559795,127.289219505567,211.073892630339,2319.6763640101,22.4967456492072,3.81820963952338,584.664163794097,556.306184912694,21.7930619811541,58.6103909958656,1.30511150994253,435.458554694297,159.332006457827,146.175172657019,58.3492082324057,9460.22541610387,382.493615695456,1069.74428812758,28.9598779964035
MDA,Moldova,Europe & Central Asia,Lower middle income,3688191.08465017,3,Republic of Moldova,61,high,291.880543044538,1153.7360171205,193.071202835344,561.983205974969,88.0329637527466,50.51073933,31.4968435202488,559.353291151054,1202.90657512947,25281.0779090102,319677.485305287,1133.48757594655,11162.7757832476,22797.5398509141,206.080138630207,2.33222956549849,13591.1010086273,181.398067171145,8.9963202593184,809.530104168883,205.44229489612,473.290398570657,189.130173261562,7677.56857413352,26.8895319314187,10.5738790470188,777.723606845527,178.732868099642,399.215970785972,3330.77496739352,33.8251892201723,10.5774766510492,892.479227295123,710.633657666165,32.869753986819,74.6670747187876,1.38179148158982,789.031159764937,280.295047024041,200.685015717403,98.8969798528959,12078.0878296546,589.902813384307,1393.9475911581,30.5495222332523
UKR,Ukraine,Europe & Central Asia,Lower middle income,44042430.6536176,3,Ukraine,63,central,227.563385307018,941.544525152595,191.502026451104,924.983169534803,75.8303747177124,49.01482386,25.7193248037739,484.342207568597,1546.65452334238,33014.6957678156,421924.317281511,1440.06406685844,9330.29578905486,28846.5094129913,34.4917242405606,0.392846051047462,11353.5622049856,155.14793271965,5.4878289593474,430.526994993396,125.014068991986,738.808940653123,163.736528703016,12440.8137730524,18.5521984272742,6.94421760901434,575.66135413686,212.662272917325,393.347241054063,3778.92693053043,38.5553374415954,11.3182775583647,1008.2043024559,1017.52331648709,27.5238654979519,66.0521029166426,1.80454069417799,756.108591771569,231.381578382301,199.024822014489,76.2336456626514,17904.1874892363,526.759580793275,1717.72895458139,42.4173732246787
UKR,Ukraine,Europe & Central Asia,Lower middle income,44042430.6536176,3,Ukraine,63,low,115.445108164128,556.64183721654,191.502026451104,924.983169534803,75.8303747177124,49.01482386,19.8255840404699,368.326138476769,1348.16326801584,28288.8441608014,421924.317281511,1255.39115697133,6900.81338617551,24655.1031374535,26.7204043778565,0.304210472811718,8426.55674033241,111.19467390707,4.34276248580832,290.50582841125,96.9701178081298,630.836314498071,103.343064230748,10537.286015066,13.658792537897,4.31441044430751,410.0160323945,173.414016662123,271.557292142476,3015.90231688071,30.2129029352983,6.65393143678434,778.797221447464,873.712849234977,21.487517187135,62.0600289548086,1.66193314666517,545.14531423255,170.105992146269,170.244957859326,58.9113182391985,15270.9172865281,405.752628240568,1684.44678565342,37.4264897637983
UKR,Ukraine,Europe & Central Asia,Lower middle income,44042430.6536176,3,Ukraine,63,high,384.18092330922,1479.44574908537,191.502026451104,924.983169534803,75.8303747177124,49.01482386,39.4567716747659,714.20932730931,1768.39111053348,38323.2442776503,421924.317281511,1648.55264216189,12077.1240941056,33653.9712397877,44.7104331560413,0.508931936624666,14727.6402286908,202.717522901893,6.83051404466217,600.439549852865,158.828743313367,851.297303751794,243.412294347806,14540.3120602389,24.7049420496363,10.382051870967,791.505843822919,254.33560156332,525.067763457854,4637.19170403578,48.5152031099809,17.2536268317022,1286.14347342234,1167.69293426992,42.5300379601694,69.4625180747827,3.07326628540348,983.266140502861,298.481217824224,214.786082697201,95.7636949223316,20897.1165368024,783.032628784176,1719.61277252765,68.8233014748658
UZB,Uzbekistan,Europe & Central Asia,Lower middle income,33677096.3549101,3,Uzbekistan,41,central,282.650310061777,1121.97927709554,301.492833378423,604.66615011573,242.371765136719,122.57075908,6.44674505758722,155.04400457193,519.983283226765,14249.5285045904,408158.208385617,483.646786789739,4590.66111307113,12730.1055620666,1693.05309127817,19.2280220139183,5627.77155700285,53.3630996056101,21.2769565308782,342.340331045148,578.008486987178,222.242541417039,33.7843710880054,5134.76549127922,9.00446425466879,2.6925531024445,288.879606787951,73.686705610627,164.250804288269,1835.57710162051,7.75501979179503,1.94420327278523,228.638612009055,315.222202010848,11.042306899266,19.2929549831819,4.59556184167874,270.161598261358,113.771010348544,72.1264228850829,60.4079107429341,7502.23742072351,284.154095904578,531.894827823778,129.110091332647
